#START
2014 10 24 06 44 28 0.00186878	0.00114656	0.000633533	0.000450385	0.000324254	0.000180716	0.000130173	0.000110182	0.00022471	6.6231e-05	0.000169086	0.00383318	0.0001195	5.84609e-05	5.69145e-05	2.54533e-05	5.79729e-05	6.55531e-05	3.19636e-05	7.88557e-05	7.52422e-05	9.74962e-05	6.79484e-05	1.12069e-05	1.31369e-05	9.94627e-06	1.13e-05	7.37069e-06	7.33474e-06	7.32053e-06	1.47617e-05	3.2857e-05	1.58329e-05	8.04078e-06	3.46483e-05	1.67939e-05	2.83781e-05	3.49808e-05	1.07412e-05	2.99045e-05	3.3452e-05	4.2749e-05	8.67297e-05	0.000272635	0.000272635	6.52063e-05	5.40278e-05	6.53492e-05	0.000245705	0.000331858	6.09463e-05	0.000197093	4.58923e-05	2.48326e-05	3.54445e-05	4.0863e-05	1.63582e-06	8.17908e-07	4.08954e-07
2014 11 11 15 52 28 0.00194622	0.00119734	0.000664023	0.000472504	0.000342704	0.000189277	0.00013801	0.000118349	0.000245432	7.2228e-05	0.000188089	0.00427904	0.000128559	6.46853e-05	6.35718e-05	2.75903e-05	6.46361e-05	7.36269e-05	3.53558e-05	8.11865e-05	8.46779e-05	0.00011063	7.26349e-05	1.2187e-05	1.41249e-05	1.08365e-05	1.15427e-05	7.56409e-06	7.48772e-06	7.50292e-06	1.55126e-05	3.37187e-05	1.64214e-05	8.26595e-06	3.99049e-05	1.71816e-05	3.10156e-05	3.71611e-05	1.10532e-05	3.11307e-05	3.49057e-05	4.49143e-05	9.13855e-05	0.000308856	0.000308856	6.84262e-05	5.73223e-05	6.81995e-05	0.000256855	0.000345543	6.34891e-05	0.000206168	4.82239e-05	2.61381e-05	3.74478e-05	4.32238e-05	1.73131e-06	8.65656e-07	4.32828e-07
2014 11 11 20 28 38 0.0019486	0.00119894	0.000665013	0.000473228	0.000343335	0.000189553	0.000138282	0.000118645	0.000246212	7.2453e-05	0.000188824	0.00429634	0.000128889	6.49242e-05	6.38304e-05	2.77561e-05	6.48948e-05	7.39429e-05	3.55205e-05	8.17835e-05	8.50922e-05	0.000111151	7.29775e-05	1.22236e-05	1.41612e-05	1.08702e-05	1.15815e-05	7.60804e-06	7.51114e-06	7.54157e-06	1.56053e-05	3.39097e-05	1.66003e-05	8.32032e-06	4.01157e-05	1.72535e-05	3.1281e-05	3.75968e-05	1.11317e-05	3.15271e-05	3.53924e-05	4.56925e-05	9.30967e-05	0.000310279	0.000310279	6.95684e-05	5.85823e-05	6.91547e-05	0.00026066	0.00035	6.43217e-05	0.000208939	4.86126e-05	2.6358e-05	3.77919e-05	4.36315e-05	1.74785e-06	8.73924e-07	4.36962e-07
2014 11 12 05 41 07 0.00195145	0.00120085	0.000666188	0.000474085	0.000344075	0.000189882	0.0001386	0.000118989	0.000247108	7.27117e-05	0.000189663	0.0043161	0.000129271	6.51977e-05	6.41257e-05	2.78509e-05	6.51902e-05	7.43032e-05	3.56709e-05	8.1882e-05	8.55166e-05	0.000111743	7.31764e-05	1.22657e-05	1.42033e-05	1.09088e-05	1.15883e-05	7.6162e-06	7.51595e-06	7.54883e-06	1.56376e-05	3.39397e-05	1.66263e-05	8.32922e-06	4.0355e-05	1.72664e-05	3.14014e-05	3.76991e-05	1.11445e-05	3.15849e-05	3.54653e-05	4.58087e-05	9.33503e-05	0.000311901	0.000311901	6.97356e-05	5.87613e-05	6.92966e-05	0.000261218	0.000350673	6.4446e-05	0.000209298	4.86126e-05	2.6358e-05	3.77919e-05	4.36315e-05	1.74785e-06	8.73924e-07	4.36962e-07
2014 11 12 10 17 18 0.00195135	0.00120076	0.000666127	0.00047404	0.000344027	0.000189866	0.000138577	0.00011896	0.000247023	7.26874e-05	0.000189578	0.00431406	0.000129239	6.51703e-05	6.40953e-05	2.76559e-05	6.51604e-05	7.42661e-05	3.55817e-05	8.07355e-05	8.53812e-05	0.000111683	7.27688e-05	1.22618e-05	1.42001e-05	1.09056e-05	1.15108e-05	7.53519e-06	7.47247e-06	7.47739e-06	1.54911e-05	3.35592e-05	1.62704e-05	8.22376e-06	4.033e-05	1.71278e-05	3.1031e-05	3.69129e-05	1.09932e-05	3.08019e-05	3.45169e-05	4.42984e-05	9.00259e-05	0.000311725	0.000311725	6.75005e-05	5.62818e-05	6.74293e-05	0.000253752	0.00034199	6.28184e-05	0.000204441	4.86126e-05	2.6358e-05	3.77919e-05	4.36315e-05	1.74785e-06	8.73924e-07	4.36962e-07
2014 11 12 14 53 34 0.00195752	0.00120494	0.000668725	0.000475941	0.000345697	0.000190591	0.000139299	0.000119754	0.000249127	7.32944e-05	0.000191569	0.004361	0.000130124	6.58173e-05	6.47967e-05	2.82631e-05	6.58611e-05	7.5123e-05	3.6091e-05	8.33161e-05	8.65822e-05	0.000113094	7.40304e-05	1.23603e-05	1.4297e-05	1.09958e-05	1.1682e-05	7.72119e-06	7.57198e-06	7.64119e-06	1.58634e-05	3.44011e-05	1.70582e-05	8.46001e-06	4.0902e-05	1.74394e-05	3.20564e-05	3.87566e-05	1.13331e-05	3.25408e-05	3.66367e-05	4.76804e-05	9.74665e-05	0.000315599	0.000315599	7.2486e-05	6.17976e-05	7.15964e-05	0.000270384	0.0003614	6.64507e-05	0.000215245	4.86126e-05	2.6358e-05	3.77919e-05	4.36315e-05	1.74785e-06	8.73924e-07	4.36962e-07
2014 11 12 19 29 45 0.00195396	0.00120251	0.000667198	0.000474822	0.000344701	0.000190165	0.000138866	0.000119272	0.000247835	7.2922e-05	0.000190338	0.00433196	0.000129585	6.54181e-05	6.43629e-05	2.78103e-05	6.54282e-05	7.45928e-05	3.57453e-05	8.12512e-05	8.5801e-05	0.00011222	7.30865e-05	1.22999e-05	1.42385e-05	1.09408e-05	1.15439e-05	7.57406e-06	7.49326e-06	7.51156e-06	1.55742e-05	3.37212e-05	1.64216e-05	8.2705e-06	4.05472e-05	1.71902e-05	3.12713e-05	3.72898e-05	1.10608e-05	3.11379e-05	3.49325e-05	4.4964e-05	9.14883e-05	0.000313191	0.000313191	6.84729e-05	5.73503e-05	6.82435e-05	0.000256988	0.000345799	6.35282e-05	0.000205576	4.73726e-05	2.56535e-05	3.66794e-05	4.23098e-05	1.69418e-06	8.47091e-07	4.23546e-07
2014 11 13 04 42 13 0.00195147	0.0012008	0.00066611	0.000474024	0.00034398	0.000189863	0.000138551	0.000118916	0.000246871	7.26441e-05	0.000189414	0.00431012	0.000129188	6.51186e-05	6.40366e-05	2.74607e-05	6.51032e-05	7.4194e-05	3.54816e-05	7.96449e-05	8.52086e-05	0.000111564	7.23599e-05	1.22549e-05	1.41958e-05	1.09001e-05	1.14369e-05	7.46003e-06	7.43263e-06	7.41118e-06	1.53502e-05	3.31922e-05	1.59245e-05	8.1231e-06	4.02801e-05	1.69971e-05	3.0662e-05	3.61461e-05	1.08489e-05	3.00424e-05	3.36022e-05	4.28426e-05	8.68186e-05	0.000311372	0.000311372	6.5338e-05	5.38731e-05	6.56257e-05	0.000246526	0.000333623	6.12469e-05	0.000198773	4.73726e-05	2.56535e-05	3.66794e-05	4.23098e-05	1.69418e-06	8.47091e-07	4.23546e-07
2014 11 13 09 18 24 0.00195427	0.00120269	0.000667282	0.000474881	0.000344729	0.000190191	0.000138874	0.00011927	0.000247801	7.29127e-05	0.000190292	0.00433082	0.000129581	6.54042e-05	6.43459e-05	2.76799e-05	6.54127e-05	7.45722e-05	3.56868e-05	8.04856e-05	8.57147e-05	0.000112188	7.28146e-05	1.22986e-05	1.42392e-05	1.09403e-05	1.14921e-05	7.52132e-06	7.46538e-06	7.46511e-06	1.54769e-05	3.34637e-05	1.61787e-05	8.19986e-06	4.05328e-05	1.70986e-05	3.10199e-05	3.67549e-05	1.09595e-05	3.06044e-05	3.42899e-05	4.3941e-05	8.92342e-05	0.000313075	0.000313075	6.69533e-05	5.56574e-05	6.69763e-05	0.000251911	0.000339921	6.24242e-05	0.000202269	4.73726e-05	2.56535e-05	3.66794e-05	4.23098e-05	1.69418e-06	8.47091e-07	4.23546e-07
2014 11 13 13 54 38 0.00195476	0.00120301	0.000667476	0.000475023	0.000344847	0.000190245	0.000138923	0.000119321	0.000247928	7.29494e-05	0.000190408	0.00433353	0.000129638	6.54421e-05	6.43865e-05	2.78215e-05	6.54538e-05	7.46221e-05	3.57587e-05	8.12972e-05	8.58385e-05	0.000112271	7.31051e-05	1.23045e-05	1.4246e-05	1.09462e-05	1.1545e-05	7.58077e-06	7.497e-06	7.51738e-06	1.55821e-05	3.37243e-05	1.64231e-05	8.27383e-06	4.05663e-05	1.71962e-05	3.12825e-05	3.73024e-05	1.10662e-05	3.11455e-05	3.49534e-05	4.50016e-05	9.15667e-05	0.000313291	0.000313291	6.85112e-05	5.73775e-05	6.82788e-05	0.000257102	0.000345996	6.35595e-05	0.000205636	4.73726e-05	2.56535e-05	3.66794e-05	4.23098e-05	1.69418e-06	8.47091e-07	4.23546e-07
