model,a,theta,C_exact,C_table,C_exact_over_AH2,C_table_over_AH2,C_difference_over_exact_AH2,B_exact_over_AH,B_table_over_AH,sound_exact,sound_table,kinetic_table,gradient_table,Hdot_closure_over_H2,omega_derivative_relative,gamma1_derivative_relative,c_derivative_relative,lambda_derivative_relative,k,C_recorded,C_reconstruction_absolute_error,C_reconstruction_error_over_AH2,restoring_exact_over_A,restoring_table_over_A,A1_reconstruction_relative_error,D1_reconstruction_relative_error,adotoa_reconstruction_relative_error,Gamma1_reconstruction_relative_error,Omega_reconstruction_relative_error,pi_ddot_mass_term_difference_at_fixed_recorded_pi
5_Kmimic_1,1.6651010884849648E-8,0.579907123067872226658284836146509359924874411049695362287,0.130893141149459690747961379193495462686810830348839969094961,-84467.9469246664745464680584931500890080922708376498594200187,3.81028829567530830984812916563948649389565144673102198361775E-9,-0.00245729241442511040675760699797742902762510204917734979398245,-0.00245885861887815251075076362721795721287715732310737001707427,0.000286098671557839744332915513345446978100902830420393830407330,-0.00132881317845487586065095045549906669603208379210188353472927,0.333285650185344356683238942121361586169707788734841369511274,0.333145250813535359376958573894068197544746198037572251209870,76724.1969979464070891208009363443925585607356879375850592872,25560.3018523479524539398179456601485939503599252042441269843,0.0000633313029257942707366917492993485097896138542562113829903505,0.00196346029922036517699456455586235537167376673848256249700055,0.00558415928951651240132315685847035111970148154786345989890382,0.00132765326664046171711436278083098600827124645648391098683282,0.00132775421943060382009742555549959452655260604452327171571496,0.12957623164481966,-84467.94692666114,0.0000019946654535319415068499109919077291623501405799813,5.80276479627390185073370966869469082061554747970435949097628E-14,0.00565984250420728747354064158293900845504471490063551466132630,-41.2536545674423687909133404902333298321893975187539108346767,1.17731465376031743328324310821767567903066646759045194164517E-15,2.81970429969385973951170561098907460472727530704912614679000E-15,1.94936166266972742275925269770293877352338543128438909663363E-16,2.98388858727727980198807336286189539421516333658703677244229E-16,9.37724673662359870725729709400333610295333128067887334329497E-16,-5.04032619122088501113227707131791186085078952696455351901014E-9
5_Kmimic_1,1.7127797706049555E-8,0.940869266911727749958462170332577646486399580234669933953,0.123864484515143577638341244118768506489003890579584433773268,-17721.9557821877121041396457477490629559707395383547898603060,4.03670645657784772468652058471765496604483811299425085108268E-9,-0.000577467788117485633149073267988185457775254864650985287963492,-0.000577557268443339452254712356188423145272105784152207389887158,0.000294289632124761383398439128412971590438150628392366064309486,-0.0000861765803971705669854652012187404865881263308677884152131436,0.333284285024006736212280383718563756068684722258735838181604,0.333251450279931024632110900852494723709109403024095761543405,72477.5786301935470787238164765655336671837051204646497698907,24153.2581912897361934324404618278852616624313431177728914429,0.000367821292867670395518747775564460049390310871931780251482024,0.0108894115382258544250970425135567828611298055295439087677295,0.0358972227087099613161877403577492670449693829673330761822134,0.00909588128014819593309064687609644121430818133288239165912672,0.00909654785975079405440161483239192655738617276294113913826881,0.1259692702794651,-17721.955783278412,0.0000010906998958603542522509370440292604616452101396940,3.55403243357313794661408762724823880732973906464912733843294E-14,0.00535269801482015723777935244931486336923020910292034527817748,-9.15838724257506724216246415621538375363263757397135061310086,1.49894892209554652456291339226432323633247248187981149621330E-14,1.12704106852538864602544479343765898286516072972078482258188E-14,9.91101248034196925902714631857138531704913905809467991808532E-17,1.67617741819575616622456560470758919014026123802588733840048E-14,5.59599448972677604034763670446045342844882517097943415475028E-15,-4.90378084928746394840998939580949328447943788011534934996162E-9
5_Kmimic_1,1.7632694054370666E-8,0.341372604831264341561918493549826336874153396234613552561,0.117021810951357208634202599251040638739226574201818784701702,-60852.8764851205465942327610466527595127216978864524035490636,4.28362322156743997337719573022755829014140736071683725022686E-9,-0.00222625000041594399362056555914373476301199688953238995862715,-0.00222754454036383349452302686115188619201505266831837238200888,0.000302963426742511526972752017450225988789078982714520869836070,-0.00115768050244885086660442397698287464672494936163016317900500,0.333282839390246425671989485596756210524422989097173329216229,0.333155235762628745766056000522841313509110889075367765967926,68416.2517298837880650109656673901874112637521446776766417644,22793.2324750647901822649560033202989516059431935363428366329,-0.000132948923699426952092513865685153796153404192028459507334040,0.00396468451675740963602939313494025480413718575824000709399374,0.0139716212313889101202339143464895426556284914423067202597577,0.00357663661270555350119359861075620042127944806460374282041938,0.00357690121469667239885860297701300837351472441290713408209388,0.12236230891411058,-60852.876484352164,7.683825942327610466527595127216978864524035490636E-7,2.81106144776662388049012297597507107530853572397004857365932E-14,0.00505422742136499879101417342924630231328154998261871376408106,-33.3287144830907859152252002539938959078277736772741129771569,1.37153710529016283936485557918848068034009691198665167309702E-14,5.80644040142793216553150468268897188713936779680742074159794E-15,3.40745698100762190628460933032996481946401342166955564930744E-17,1.77058436357768326254264585751627488774117974448165018242675E-14,6.79855814490154498188637236797112170456377751196668576154939E-15,-4.75992388988127811478600308138755233981758694821654577440812E-9
5_Kmimic_1,1.8168261526908596E-8,0.783784380917152862570600678187500133841884096858738192324,0.110365768892217099773186411481638324942703955424078750226067,-42120.2297705473247961282200794516866807696179594935905663604,4.55357886571706062726521567872237579379110735468898454804185E-9,-0.00173706114496118790794374011078379990913990025234604786910425,-0.00173784220040956045677214827099701234369354242521909319095359,0.000312164048763554514005848851804050899033342034780068415742046,-0.000831050421687739678679132170901052077918088452523799737889114,0.333281305951830125441164879981586470727663086423930393315174,0.333182329227192440235098208918398913941784392819795111638499,64434.2433510802484831926066456622155426638524090606741520299,21468.3512817046548371629035313366624124789976498849194875943,0.000234196267555259970048888111885395213199008845189102760079133,0.00701510821498000176959212827861626640062024349091361889420427,0.0226428124894431949001690049050583687525402873635486975995925,0.00566617635242128511884488920078952279956983312924415308753231,0.00566662144618476914056179900931712651313314305560457317823506,0.11875534754875604,-42120.22977037127,1.760547961282200794516866807696179594935905663604E-7,7.26059538146766657138576203655942288115655386719661066785082E-15,0.00476443073888518060378901700037104889528052907362406680776095,-24.4935883483300773741326766207498339628196145759651743287822,5.46305480800339312450192007742764862357138216071704127129995E-15,1.35721560945103162337312334534397138136093962282706367481501E-15,1.19835728088432542491686593672881208119994275813367509348144E-17,8.99789605395966176060491460639413923398277749866888612584441E-15,7.21519418923765537981774635163335450645066489401525554410049E-16,-4.62018623548171266152614504360547930560619758929316598571503E-9
5_Kmimic_1,1.8737382047734076E-8,0.270689228763394774579725699355150945222533438463034321801,0.103897018259578336777610223894612369547117108439008156538298,-41672.7013244667544363592506182731128372279515451022632475449,4.84951858079457843067162706168372201327763463398700394983673E-9,-0.00194413787271566848514288856225308026867154234904775170919997,-0.00194512842255503138776041739854591292579420939807215265361099,0.000321940992002405678918475198021362838532327088997640894076325,-0.000952985317119746286289754818418323241920869899186490054959216,0.333279676459779820921214020397282622851137478125215017914821,0.333168138624422703281271789366169556599126805981765497905532,60583.6945335733928802232681238641440503950377662505772517768,20184.5567387412601076671496641241519063466536392160515620299,-0.000190367479796239273172480650762283015210159890422312640868366,0.00571591010888280784220013743126988609949036699566164945241974,0.0195893987940890750723931999734612355090225453742306960144272,0.00498906057053089395751901899892889574962842641202151333690499,0.00498945587805844097649478368551238756049522842795117808353095,0.1151483861834015,-41672.701323828755,6.379994363592506182731128372279515451022632475449E-7,2.97643019908821325055335510816391171614146310775659049449079E-14,0.00448330798327553792089122762650371500448134561253922494512701,-25.7740812058941251647990305247109868204173406102429743986547,5.70783116985570188773861502811850490777029680837626239481442E-15,2.69153004915518018020766482243971806361516086388101212934801E-15,1.46846315681201694415362447955467939855339100536313244519540E-16,7.33396564475958682388234105949576774292079327537392425928040E-15,4.65677869902855866081464839619942784043209085335581211136366E-15,-4.47957118798721641911576517655975102893805751434984735344852E-9
5_Kmimic_1,1.934331117047827E-8,0.804920825361075264969972047891127691800683960453861593761,0.0976162135468037761254190411257821097319693691149283303018939,-30424.4872711513091348312994441776188156077193337113748312265,5.17487323239253751480653914102577544075803236255908458573543E-9,-0.00161220766641289056297073709370743385018216731072920018634314,-0.00161288134644548552888751062421824350865191790309933897951105,0.000332350165878693585004044369610333210194614189438616817026854,-0.000728856028681057569001248390500796569308902658429199046809405,0.333277941595848759355306849065189993287642380535553734101322,0.333186105653223958558719786332412715831873000272430245111827,56842.9556102379405793099743966245025546337803038473461199072,18939.2830135942580247389508369016803578452789337494322576144,0.000252075319444092663061651520699989794697085358512729150221839,0.00753731907822475115539053727725352548286868814249164550733962,0.0244204909321796312288298825532300700926267084855645264505714,0.00612319031557846029959150704834470584865184781283702518644565,0.00612370150967240770272186090637949121558376838847343049265732,0.11154142481804695,-30424.487271634876,4.835668651687005558223811843922806662886251687735E-7,2.56244320668457222712504673037387209859572286684782433643881E-14,0.00421085917151732066300769088047804376293563808009905040119847,-20.0548112781987735156412036196193210990493592959218385321964,1.68725145075139508645491530521325262127172916117379461465926E-15,1.62900312813732400966583966829702718328911124871283920850784E-15,1.14840583697343205018377512023776696130579701894737552203022E-16,1.74290050777586508759661156292345437217049398365501032988222E-15,3.38674632231384567321245698245078168267631310556668565196383E-15,-4.33964077511100906340039789818619901435997716741462797590843E-9
5_Kmimic_1,1.998973873580289E-8,0.389590093893967258525781809203367125212697412567600299829,0.0915240225602190877570253822574351853194342379228239516391758,-39113.8958400531806228767480512397018344450668176901861549284,5.53365760089208902609611829635105037273469207168404645471095E-9,-0.00236342296822173131838281545678120118614429215156297949782153,-0.00236488090693351986698987228913814694083953257044648580968676,0.000343454936770052745943252597963036142325377343390322728883890,-0.00120772514790699841685598062564813398336583857026782748293781,0.333276090798962426434208973561933112160457745554780211937181,0.333140713775405023967320798245941440838734477012532368790611,53237.1812975962142618869268525927148757144742055997614928756,17735.4725768718458453209746106576180079463819653047884945742,-0.0000935856812226724863909894636575299665331412696183354817642929,0.00276834546363216560833183497987091476511262285608170214027968,0.0100913251056975600887123788839993052799124201829530769145312,0.00260237256561610747646824697279579440553274942808452700140492,0.00260258866590438591382918691210607704753570265116326931011548,0.1079344634526924,-39113.89584015704,1.038593771232519487602981655549331823098138450716E-7,6.27561208328771070257283756404269732765814055499344206031910E-15,0.00394708432159614052151097805621043603719524461868843375399359,-27.5306538027419282497287478270581929133779050266443076051357,6.75397612428286722919791477026577963373198897565155668795465E-15,1.74477292623936917562543629027029779269726937144589972206304E-16,4.24110697374855708989180450718873289857216862347776661707965E-17,9.91299153199116326367509625194685948625218001644095170995148E-15,2.07341790755875102771854993051671739673871328821756003934869E-15,-4.19845134445092340775372117801830504077363651586453793019533E-9
5_Kmimic_1,2.0680865677727448E-8,0.028127240669315491049123576600646118752238504995779727994,0.0856211098597297622325058485485597774771073054093781248136706,-3815.69053456982300640985885145574855227152606009053591079580,5.93059474875302964964382968011898026174601865269607944066738E-9,-0.000264277648372182869875989109755259343727554599318166033083593,-0.000264301900178176150338070819879517489347473208525374793055982,0.000355327446605142334871237135047579917911619135464542190537001,0.000182308415022333032657284225703447940056962007649408919372958,0.333274112045452780971647476957664062447359934974646705652583,0.333258901021661598382510322477069317815637151983255107069261,49712.0738309094661667731807641797826652331491273875973803906,16566.9910923965915033223751603091947423425273454959561313879,-0.000384853331205972476249469965243530624680909657623672334681327,0.0117028060197273285344891560337203202402121226143518748052777,0.0382554185492677808107316228808207370495174772529808659093015,0.00969688590941645650817871990435442078366751810798431874222599,0.00969774373382398403494501039829186596202172869578172643844472,0.10432750208733786,-3815.690534480888,8.893500640985885145574855227152606009053591079580E-8,6.15970664785898077667658681205493303396961518293236152866477E-15,0.00369198345276197201946098376065900833054448484651103269345125,-2.87292974756235964515368013077165625771601659903817761673191,8.05262574763338710321900724585336621694658779760416745687516E-15,2.22024002896261647065884447070173210877670624767455131127882E-15,1.90387050084824877544014294816070635445206694950445608282099E-16,1.09343561742138698215891685513474895070322675069202323822798E-14,1.16847220301672623974475664305445215594381267195195786811402E-14,-4.06422628310706166191304726031857320737233278235030715181954E-9
5_Kmimic_1,2.142149423589334E-8,0.724323509815789780570008428748137891072615941675220427509,0.0799081487226174477891974215756224225495899673020876476085055,-25562.1443961261368855366188389952912465206154277673152598182,6.37127045429174416862829350437672561381188757466075825699027E-9,-0.00203706214775014060975977565778508428896714258277288484112663,-0.00203813812557651289300745410260700853161121785600493780965095,0.000368050161521091372870012491160781126339947716772664753758305,-0.000972065749927129285482350426906241163964598754697921098600580,0.333271991590948368361435495220744106100797692792272801544471,0.333155830719776784489554319703104338832242382299961446878694,46355.5660267167927027752726463663333968808431811621124070461,15443.6271081162955057344779830364007668996710195357717217103,0.000184065322513702929906611709540650142001878977587960576150753,0.00554451372532820353425041446958711237909295543961823291745102,0.0176506814747434686426211168188447060070375170876761812508550,0.00438770581325284999821946704972771865047495485901573010530182,0.00438811472695708562111423017552845341201997315262433301247045,0.10072054072198332,-25562.144396522825,3.966881144633811610047087534793845722326847401818E-7,3.16123064604154342583251972556233592672390016426843540930189E-14,0.00344555658552644993188760421356022694842698016948491073931536,-20.6626532189078343570852336722706108462140107394517529862061,1.75158341122646965267906691891943857869494175145188550362518E-15,8.43201072742094483954636602046474791071886593047162821475012E-16,1.27673053627199028131221250667506980565849647190086383859248E-16,2.41920110781937401954055920963891424573812836652463631173795E-15,3.66642735029121573363827427907321214225040039569243645006537E-15,-3.91810927700644831499216317251542305773462215179467598904095E-9
5_Kmimic_1,2.2217140076142764E-8,0.482385005835887753308338109322458308618048992845830560413,0.0743858171141837365753913344173348145018404974966956611996787,-27109.9209292009049065748478230162049770795313028933486901530,6.86232957400780375515359969332407519584624285308418948188340E-9,-0.00249935646758518570960813736270680643661387213726017413191338,-0.00250098378721698364317334389283531215192280056045510812471106,0.000381717796571835302361160679734286031385544778475961396275772,-0.00125975705045615556905749158699983041531206064695226484574503,0.333269713649589208406913482833114431724254356162452584916719,0.333126729550711786994873051544957927512148173944689186915489,43100.6864199135907120585695517834336902834705214247623129414,14357.9907084565909755691230601771598499184772103285242288566,-0.0000173856500776598189733555058421119419768669475640291547695934,0.000462049654484821490255434583258677446515156140542931220768431,0.00251217230395543540022423894852260007306547958739779937018182,0.000702684670399054505008780047301828356914277644749033869020131,0.000702743369107801090593006155662579476863418461744025582051352,0.09711357935662877,-27109.92092927611,7.52050934251521769837950229204686971066513098470E-8,6.93341515596374906841190671237197548520266849311645954813477E-15,0.00320780374182745999848385975801304353898986146876485464252452,-23.5693659771296411660052296663203133820454892485989844456814,9.94110057724001960284943128908619330034618699495573347504243E-15,2.47729933295587714694698518088792040485308135033482658672367E-15,1.21740787400910835228851491047008448355106237329839833400115E-16,1.34713861384054790965570767653407232187077212754030669661792E-14,6.25999332732738583477404055565460247962882358088013140195800E-15,-3.77734582285095672142505574886987249947011990157592425867626E-9
5_Kmimic_1,2.307417025741143E-8,0.30699630471348035235074303895288691081621893975557320643,0.0690547956715672643503380746215103614110690076673309609497128,-19584.7483295339255796948936284612591323571110163269560836132,7.41172647620995851610081471791589773753813820286684394233685E-9,-0.00210090233082119109523837152406301977420646994539916572949841,-0.00210205979363921356606052243870691982517788329003381467801980,0.000396439684034999055106094441847416317074952069354513878596774,-0.000981663298504686892999551831663184362361893277160631333510181,0.333267259999308498787037733907270679245723123110522044698003,0.333146789856433636005063690694909649569131596704200759237123,39955.0034478448521034380664974635882198173513871086726646153,13310.8811373522503278729105440021173947058716109982788779515,-0.000160915799455422004741451788926483650531194003485406161472295,0.00481675342703096386687807541189911529877381082906669714209170,0.0167137974643528109035155047121378303548442104588748932480360,0.00426579195074078840696477306626561582758327029465392332949256,0.00426620675022665206346083497934805000484963299914777374443132,0.09350661799127423,-19584.748329401908,1.320175796948936284612591323571110163269560836132E-7,1.41618383970818652004451521897825810262768577280873312329591E-14,0.00297872494519549799947226171083888791755457756634149538574772,-18.3670612768430446083003244132467429630042159811675996735876,1.44926352822235865732380039901376821386780074641850880393403E-14,5.47166910988587552552640146625604159331270118541109302205893E-15,1.30012676635693373862260507013474916655730294744441665394945E-16,1.91827319292995558426921825054348669358068392792262506459662E-14,2.34513962461860539362036282314522019215893667071522294683669E-15,-3.63736133978782814993626242226088064825806306810764124291473E-9
5_Kmimic_1,2.399997356273967E-8,0.203394727761235535532788396352016129184422087977853219573,0.0639157711137748874384596442166063177708126934598361471404710,-12641.4385303281202061172595507195984456744639132121219043585,8.02904674684626644399835915651439557924953343795347272560010E-9,-0.00158734894253476333881545427434055809046409057232325525407697,-0.00158801516936134474800408692582553105835269664036078982754631,0.000412342697145524757929196303804630518751863048171583820925386,-0.000628142725790303086599797401821211513028589646072916054501653,0.333264609494543076152617886976815261295901930861846843590061,0.333173462387466126833007612060306442936142792506931999916320,36927.6346833283562061629234447389735097330427103791843410571,12303.3079052239897038299626918693592715096591579137551385806,-0.000244719090262249053836545278895036883142516019149823946909309,0.00738039243810223907248572033058334157325367379534084347283190,0.0248612345923743549709034290523147345042156878031591916132378,0.00631646609290245653323750562402166014199659855504402395268987,0.00631711003225757270178848306321658813607130203405866456041554,0.08989965662591969,-12641.438530333422,5.3017938827404492804015543255360867878780956415E-9,6.65730952463598333492678750729119458571344018728061109507167E-16,0.00275832022087546297633482127322615751168612699495197759239152,-12.8267186191195740195669120303719465002934307606958871933465,4.60719085746443400322673194613805403166018061195470511200500E-15,3.48195920483415098687789507898493354693535016814188810853358E-15,1.29240335577633785701585265577585088912531167395360610337800E-16,8.88577742971538946967093367896614820979514062889782749555643E-15,4.72685676434285555659536246560137290572926069690765238522255E-16,-3.49751604189361091820071022382713958276380179306588224660050E-9
5_Kmimic_1,2.500317409126029E-8,0.17746107110687835763475151407633128929815096121642083708,0.0589694359416631598699321897552628128673368799502845635870586,-9648.60159255704882412927279649324218692530368195207758584079,8.72592537850945831106989526567839326406117761057660250600881E-9,-0.00142720681085227770500712693034003818247101914620301860389244,-0.00142774796336543345861452323815952570564941890433097822780682,0.000429574916253488854802065752242260273907581585482986158220340,-0.000505774538425710170917529954630932674844228811073267255367727,0.333261737455206354390209441721992754295833482697794233164666,0.333179758042351422092684563480848037538910273537112206346727,34022.9740694423663870608563401670721642284106185490744336326,11335.7662683380041634516859101731381445891674788009223509891,-0.000265583602508574451731080533676792908763647129853638276737829,0.00802111987617069413625952835632871110109289780167221749588452,0.0268734250535921808278288710642415371995947660210865005150161,0.00682360047667145088380489231103570731887767421279425874662029,0.00682432616737200292244853263155375313352215119276518831220081,0.08629269526056514,-9648.60159258199,2.494117587072720350675781307469631804792241415921E-8,3.68926167506232062210372077968145319735945299359966851504890E-15,0.00254658959600600455857907758753073990095797775682120268394188,-10.6255747098944906864013184284824319738877670216164469939880,1.02438804026785942252097537433408245252530459051256982116912E-14,9.99498965121699719247476786277573827939423993064305148895495E-15,6.10548062000306402749087954580427454288214579032010195784968E-17,1.01605737754835444165538307597722681342562168089573863051595E-14,3.11985436583947255782040711894026979192972658688243631717731E-15,-3.35733217457555385107919154497675881898274103809842007624662E-9
5_Kmimic_1,2.6093900843689877E-8,0.23582985932020170700263447475463779704954249130745656501,0.0542164879458484959320349499135109887149775128116921761943259,-10087.8029609413858948089689933191967085078891610784154543142,9.51659558832486326753351251369169109739144785354185500610180E-9,-0.00176988984641412396591377722903976604681767098708262145155726,-0.00177071700413834025818874653032821693995995393318731607660402,0.000448310255856911431515333159408431436970818970185276233516747,-0.000712100858269456392804525949913044137957809901599536769740762,0.333258614895515224371398765564732775989294009498579007193580,0.333157031280249449041964571081767612346019211418949683745192,31241.4392166279835779476201308295049280529822769994982559360,10408.3051423341409680838038287067658099968528652662861987157,-0.000218559867537472199360257768928533837251154477505469167023450,0.00657847062738032107863572570615770778135996502678602123851938,0.0223290571065990058487585007954254623936307241781402732924513,0.00567864573627317934466006812332466526431061096511007298367759,0.00567927393199175536360037607119820587596252357855367503525640,0.0826857338952106,-10087.802961053647,1.122611051910310066808032914921108389215845456858E-7,1.96960419423469449939498219406896030669743754425556898256104E-14,0.00234353309982361534056627142840244798428521238655879636070633,-12.0988899601413063988546894016574273945134637490609043622768,2.15088776957241196720164882109796842216327321567089480717734E-15,2.85658775493421877105149136257956384901026766122599428150515E-17,4.68333832865025014013729228645751961834324717690069008064687E-17,3.39049774468533315644238675140493125661017807830382100838539E-15,3.03680175646717082658184347002728572385805064245596256726131E-15,-3.21662739911469314605326298030812583815988891460885006454129E-9
5_Kmimic_1,2.7284130941705032E-8,0.386023888927720078421020391242118082512420834145283265186,0.0496576305726506540393528443525712100929267409608746565862319,-11229.8188036236714621069864950972945932274954693878615137870,1.04186168575252756226212366796241181905494626445316319874296E-8,-0.00235467500963137761263444668384211044601699277124896382393154,-0.00235612725595194698383947850182541268796621201391224580543277,0.000468754355150875504948464033966177026084101379218427122362714,-0.00107669175956050264914842576848059502254659375583646887305115,0.333255207542230628083217943401419919536955575097035675182940,0.333120331212902472068953492396447146473046817646068669436812,28580.0190688634787216713285411711051373685854882216077897516,9520.58541829087053711347481476308382405863057637701734188946,-0.0000965020273771045815668784901117662955767834993403600147186839,0.00285687549041682561902086623760303856378487232721246819530847,0.0103793379744353699774707097936400599210182422039449048529615,0.00267464277918826479849061831930790412231479718753174224667626,0.00267494621869292233267657430576373035278224586130649440207776,0.07907877252985605,-11229.818803442422,1.812494621069864950972945932274954693878615137870E-7,3.80044937853080094252229537420391990519118083599260887879431E-14,0.00214915076387926620641232807842921731880140882017138946819352,-14.7234815060883002863449686800868785973565320434296622371399,9.22566360539759023015521297864737865451468744693016003991947E-16,1.14715145872376694403357305687266584610120722760821219815528E-15,1.97722325921739105388837673728775092007302725243275505571223E-17,8.07878502364762365576503391202660451986646458961066612910747E-16,4.97666763300007384332431010543589075720699183718172338367538E-16,-3.07581970096546413043944628728333835125773778837727727904700E-9
5_Kmimic_1,2.858813122371617E-8,0.636620126908679255023042870889905293745520205658633085596,0.0452935734510880185777702956747426369260444621724037273779828,-9273.21788788626418107262536128598207741380740156934839664961,1.14538524114657416866414792844856941641266544203294142494277E-8,-0.00234359503934661814328894764393758349519065840621256598643743,-0.00234502556897654989694049685343102195148279333582234577084322,0.000491152156558587482821770684846712298902880638840813313464123,-0.00104972318156314027551758836634589897070147148100694342340149,0.333251474571567440221800288718777613323148923370163451047027,0.333117682812880323728316734094238960038218778815365357351563,26032.6292470851134945970608986200779877606663035756158925754,8671.92913231581035389688582966407178377309424487032804302171,0.000110571698078593293115945040390332355291984268900211443509991,0.00337133479557079324745344433523158093279937913163537642798228,0.0103127157920833588101633870232076446289799109082912669048398,0.00252171574632683704012305490879327953173883437467455085925084,0.00252203476148509827824057975596241654601762352937167464672750,0.07547181116450151,-9273.217887786992,9.927218107262536128598207741380740156934839664961E-8,2.50887872925796061563267857626135972250165155963826328178625E-14,0.00196344262227581817661940757804775726903333590413808065340709,-13.3478839364051044825344017359356390125085570504397544977433,5.49322349312223303802654044312130105529294073134059297320487E-15,2.81560696032052134699457860388794849662678222715800783220519E-15,9.28943629470008150897303899614976035769817205605107126213302E-17,6.45430753648415525518854226721096818690326696838922713380334E-15,3.45612777054793408403112776899417629979997019397181603775231E-15,-2.93550148493814082258870014025156526707409481386893197941403E-9
5_Kmimic_1,3.0023032564782465E-8,0.997455862013585548967891223621668612630062133312707385162,0.0411250335783221051429233005280452551508474113952227581208921,-85.9752053514616279916367741188960679334672107265269208185750,1.26497985988603677516769697596029924674720317431389422943017E-8,-0.0000264452470037628846132186053661555030680700025759752852108115,-0.0000264580757973494816292289143230798187074360971735393622564319,0.000515797761439935821424096810661443125820313952325552713507414,0.000498358305288950740906813540097638637156528498701217003791604,0.333247366966574264311391759931351544608824780868144855270239,0.333245863854989519234699685808780789723424160724166950041141,23590.2701908113755891503381164303182023754472930515945036228,7861.35996830954529748202309897528217347298842683201327910436,0.000416379003749541589763580543261360145401054442593304899402350,0.0122812404980886100700085521292297106215203332646730755548058,0.0406934729235727420107277764649507457785356238290021480719192,0.0103495337928656138805289702576017738005508867524454812925804,0.0103508594609116029626638511663248885692443375219415299400097,0.07186484979914697,-85.97520531229473,3.91668979916367741188960679334672107265269208185750E-8,1.20474070114261949075213975254686234853217485490590672690150E-14,0.00178640871191698424131549559637642479805688841086724216096342,-0.134863625303990252184545268120277653503667387862603938173381,1.26373032168898284507581141051662981562369836231090193939215E-14,5.16658129113731405972948797507665372360101308687208642315697E-15,5.95472462898956554762560405368282406207993605093266431254170E-17,1.64255046455450190681000601795795806268140924930528503092804E-14,7.49358019840269863623215275734050006351176490331494119742021E-16,-2.83290812452191845506087801293749902858635352467861200378101E-9
5_Kmimic_1,3.160958739271555E-8,0.47988978921407879078275302980690135924840463207804835447,0.0371527335103972110818211955666315005038633926858416775693920,-6613.11895367768318541285913890479499443065433255676164160385,1.40414199808731237629254064423257672128255503791823426145288E-8,-0.00249772871637361921285959421108665444154930028572345837761252,-0.00249936124520175230108062909742187202457213273294550246367424,0.000543047428733640030341462043877756488106774892744465266816294,-0.00109739298216388687161405144176837538817279261191088695888087,0.333242825350690265050530519516003788430531910772383082881654,0.333099937808717432162514671711563353956961362370391031479252,21295.7412888919072256770318107614205572240793027680790224641,7093.61009892043030783276782006205209089022604190080707356523,-0.0000194421948011321562158896947334088810335408827835742054576482,0.000524132777690628483855386511109855967823925442373468537275811,0.00271780472757341529813024999059707180913841570922998595676330,0.000754164732852249458180937478936236068442387741906085075614675,0.000754255235666881803701222269324940894887797590456101473489182,0.06825788843379242,-6613.118953657496,2.018718541285913890479499443065433255676164160385E-8,7.62455855726237691999914111034558272440816612223880844798797E-15,0.00161804907282536736722927505183690717259003175307846551127021,-11.6363660950105236123842740273719889399634860293135356873214,5.27629415660708457161890074390894595329867401400821621541106E-15,4.65671506754965868635533950973513932400140085948002491886688E-16,2.22746393500908231118274542443810369556785675104939967930643E-16,7.98157226388335056161153181408947817102098610299416299535460E-15,1.61978989862395678568540265786924434931016842012913909649733E-17,-2.65474345476784390235724541171521126772475650696342572957256E-9
5_Kmimic_1,3.3373179211189525E-8,0.097131445128627690278959364738914947626848511229664398452,0.0333774038518727116260699750278338005636164613286726769101701,-1815.12092128481828850563574812730406314405074915583187648001,1.56737197554392883274089420425098091031571026797559182836150E-8,-0.000852173783863804908503139544792898911568181701017307492790915,-0.000852379649321674097708470550638764857316776116630643245986315,0.000573336896653734318173123137873868181905164895531397828870553,0.0000151360945207093854857715121324975882043620327735525227663381,0.333237777100791971783716009125575724351256205088077403785158,0.333188777609411993874108252542251924311121942797931545572660,19097.0029744688538328527972714467917100681639522515467061329,6362.90707706658229285082617341396267502811579560325286750183,-0.000329924414045531322447169129342353503998786523253716413128506,0.0100032256751445344755618758179779754947713676642380387925533,0.0330377496527622686293504150916456690718761377595379051849422,0.00837875325508114718714526098634139342671823228469040321205947,0.00837994661647803525337626802985104332965316764468991433635649,0.06465092706843788,-1815.1209213250918,4.027351149436425187269593685594925084416812351999E-8,1.89078481092827229074100873562004953306347471690656843250514E-14,0.00145836374840843298082715367971702064628805027509721334836104,-3.56067423511956024941654764440009104367182771747703869528224,4.95897721796711364139599969259048877801608270097454370185366E-15,5.73262002558373117543328050351812715264254071768188989537774E-15,1.62781572133936355243854664489883551704096780845476540644255E-16,4.59722083824423649737295203156242611020287002060842244980288E-15,8.33599615536094328809409078582966350088922130727719815130313E-15,-2.51580904418038048964731361185773351731380485581466606508705E-9
