VARIABLES = "Lon", "Lat"
ZONE T="Australia", I=80
-53.364	66.985
-52.332	65.096
-50.973	63.146
-49.013	61.363
-46.868	60.817
-45.202	60.710
-43.225	60.493
-42.263	61.637
-41.304	63.474
-40.685	64.320


VARIABLES = "Lon", "Lat"
ZONE T="Antartica", I=242
179.584	-83.546
176.362	-83.359
173.276	-83.283
168.718	-83.114
164.842	-82.417
161.423	-81.454
160.439	-80.447
159.956	-79.088
162.001	-78.462
163.910	-78.159
164.285	-77.722
163.260	-76.825
162.870	-75.471
164.276	-74.576
165.488	-74.004
167.051	-73.146
168.800	-72.737
170.191	-72.298
170.252	-71.188
168.020	-70.840
166.211	-70.284
164.064	-70.217
163.416	-69.884
162.780	-69.829
161.846	-70.626
160.992	-69.845
160.066	-68.978
158.441	-69.009
157.391	-68.624
155.948	-69.108
154.547	-68.508
152.324	-68.232
150.219	-68.014
147.749	-68.017
146.918	-67.580
145.407	-67.409
144.525	-66.753
141.985	-66.494
139.026	-66.428
136.688	-66.073
134.248	-66.012
131.924	-65.988
130.525	-65.869
129.645	-67.012
128.400	-66.697
127.014	-65.912
125.805	-66.327
124.198	-66.312
121.998	-66.174
119.498	-66.464
116.927	-66.518
114.734	-65.952
113.897	-65.620
111.981	-65.589
110.689	-65.988
110.180	-66.384
108.540	-66.436
107.109	-66.441
106.387	-65.781
104.944	-65.697
102.857	-65.632
101.281	-65.826
100.436	-66.260
98.478	-66.583
97.229	-66.410
95.398	-66.409
93.774	-66.355
92.055	-66.390
88.700	-66.252
86.109	-66.417
84.736	-66.965
82.660	-66.910
81.319	-67.756
79.189	-67.976
77.848	-68.717
76.327	-69.159
75.162	-69.534
72.899	-69.418
71.632	-70.116
70.337	-70.163
69.972	-69.134
69.612	-68.365
68.835	-67.761
66.220	-67.585
63.836	-67.445
61.084	-67.447
58.166	-67.099
56.490	-66.536
55.379	-65.880
53.349	-65.686
51.462	-65.908
50.584	-66.372
50.197	-67.457
46.904	-67.521
43.944	-67.666
42.151	-67.948
39.856	-68.641
38.662	-69.849
36.712	-69.398
34.542	-68.897
33.077	-69.056
31.397	-69.449
28.892	-69.654
26.460	-69.735
23.919	-70.240
21.696	-70.052
18.729	-70.125
15.197	-69.721
11.584	-69.650
8.956	-69.783
5.965	-70.240
3.250	-70.664
0.291	-71.422
-1.203	-70.965
-2.436	-70.088
-3.318	-71.168
-5.455	-71.331
-6.219	-70.566
-7.302	-70.608
-7.800	-71.508
-8.594	-71.345
-9.881	-70.508
-11.203	-71.754
-12.955	-72.574
-15.898	-72.708
-18.587	-73.451
-21.549	-73.966
-23.870	-74.405
-24.583	-75.098
-26.978	-75.631
-29.463	-76.548
-31.702	-76.925
-34.096	-77.300
-35.990	-78.059
-38.201	-78.818
-41.091	-78.753
-44.249	-78.703
-47.218	-78.691
-49.622	-78.475
-51.707	-78.257
-53.644	-77.759
-56.500	-77.526
-58.701	-77.084
-61.322	-77.106
-63.536	-77.106
-66.721	-77.157
-64.189	-76.113
-62.400	-75.372
-60.979	-74.467
-60.272	-73.131
-61.147	-71.618
-61.694	-70.361
-62.838	-69.017
-64.901	-68.494
-65.397	-67.292
-63.446	-66.324
-61.969	-65.698
-60.508	-64.550
-58.921	-64.266
-57.446	-63.907
-58.666	-63.576
-61.446	-63.840
-62.902	-64.491
-64.446	-65.201
-66.358	-66.457
-68.017	-66.845
-69.113	-67.206
-67.242	-67.631
-67.250	-68.937
-68.385	-69.433
-67.821	-70.817
-67.133	-72.117
-68.274	-73.175
-69.938	-73.291
-71.600	-73.316
-73.895	-73.265
-74.905	-72.694
-76.688	-72.462
-79.072	-72.876
-81.200	-72.959
-83.304	-72.796
-86.728	-72.687
-89.842	-72.633
-93.598	-72.395
-95.673	-71.870
-96.610	-71.752
-98.297	-72.899
-100.565	-72.831
-102.139	-72.832
-100.693	-74.613
-103.971	-74.217
-105.916	-74.869
-107.747	-74.915
-109.842	-74.940
-111.407	-74.159
-112.530	-73.652
-112.741	-75.006
-114.609	-75.119
-116.687	-74.914
-117.463	-74.144
-116.497	-73.870
-118.108	-73.488
-119.851	-73.457
-120.462	-73.730
-121.020	-73.512
-122.186	-72.961
-123.870	-73.699
-125.555	-74.641
-127.574	-76.073
-129.986	-75.687
-131.725	-75.167
-133.392	-74.756
-135.925	-74.813
-139.014	-75.137
-141.501	-75.975
-144.046	-75.818
-146.842	-75.840
-146.900	-77.431
-149.303	-77.719
-152.569	-77.445
-155.510	-76.823
-158.457	-77.221
-157.093	-78.525
-154.738	-79.236
-152.022	-79.750
-148.526	-80.453
-151.426	-81.272
-154.027	-81.449
-153.785	-83.297
-152.436	-84.421
-150.289	-84.725
-147.336	-84.750
-148.873	-85.626
-152.003	-85.625
-155.363	-85.454
-159.589	-85.468
-162.468	-85.354
-166.717	-84.838
-171.638	-84.669
-176.091	-84.556
-178.048	-84.060
-180.177	-83.546 



VARIABLES = "Lon", "Lat"
ZONE T="South America", I=108
-44.740	-23.122
-43.881	-22.900
-42.550	-22.839
-41.605	-21.725
-40.954	-20.678
-39.903	-18.871
-39.462	-17.239
-39.052	-14.428
-38.373	-12.423
-36.476	-10.493
-34.979	-8.363
-34.925	-5.649
-36.665	-4.892
-38.468	-3.903
-40.362	-2.637
-43.410	-2.419
-44.490	-1.835
-45.933	-0.782
-46.931	-0.513
-48.955	-0.320
-50.100	-0.211
-50.546	-1.292
-51.344	-0.630
-50.677	0.329
-49.805	1.452
-51.050	3.106
-51.557	4.474
-53.469	5.556
-55.234	6.166
-57.021	6.031
-58.462	7.221
-59.682	8.397
-61.074	9.273
-62.302	10.659
-64.188	10.959
-65.949	10.476
-67.550	10.808
-68.508	11.250
-69.489	12.178
-71.034	11.463
-70.682	9.425
-72.073	9.668
-71.900	11.428
-73.127	11.238
-75.011	10.878
-75.810	9.740
-76.574	8.664
-77.478	8.597
-78.467	9.165
-80.902	8.835
-80.854	7.401
-79.685	8.771
-78.466	8.349
-77.873	6.480
-77.564	4.925
-78.207	3.107
-79.269	1.616
-80.531	-0.664
-80.093	-2.255
-80.806	-4.050
-80.453	-6.310
-79.207	-7.982
-77.430	-11.042
-76.098	-13.690
-73.595	-16.059
-70.812	-17.557
-69.844	-20.605
-70.327	-24.667
-71.060	-28.191
-71.848	-31.581
-72.041	-34.682
-73.470	-37.450
-73.519	-39.469
-74.042	-41.031
-72.552	-42.225
-72.974	-44.300
-74.021	-44.586
-75.477	-46.710
-74.268	-47.465
-75.719	-48.883
-75.058	-50.510
-74.253	-51.924
-71.678	-52.956
-69.727	-52.650
-68.624	-52.285
-69.044	-50.206
-66.959	-48.705
-65.892	-47.291
-67.452	-46.388
-67.297	-45.186
-65.681	-44.831
-65.014	-43.491
-64.568	-41.942
-64.782	-40.991
-62.203	-40.784
-62.051	-38.800
-59.297	-38.533
-57.381	-37.593
-57.092	-35.857
-58.073	-34.304
-55.132	-34.647
-53.559	-33.507
-51.700	-31.413
-49.560	-28.564
-48.886	-27.674
-48.450	-25.321
-46.608	-24.078
-44.740	-23.122



VARIABLES = "Lon", "Lat"
ZONE T="North America", I=225
-148.623	70.505
-146.852	70.461
-145.007	70.183
-142.825	70.363
-140.540	69.750
-138.591	69.392
-136.778	68.786
-134.690	69.504
-132.319	69.821
-130.169	70.387
-127.811	70.326
-126.013	69.730
-124.889	69.561
-124.360	70.579
-123.223	69.776
-120.863	69.782
-119.001	69.272
-115.530	69.266
-114.415	67.852
-110.773	67.673
-108.420	68.385
-106.569	69.023
-104.095	68.427
-100.616	67.890
-98.572	68.256
-98.408	69.854
-96.228	70.129
-95.626	71.569
-94.819	72.880
-95.247	74.777
-92.310	74.808
-90.967	73.707
-93.504	73.211
-93.531	72.089
-91.673	70.112
-89.682	69.152
-88.283	69.163
-86.727	66.403
-85.620	68.303
-83.447	69.690
-81.556	67.988
-83.179	66.255
-85.253	66.365
-87.130	65.225
-89.702	64.202
-91.107	62.916
-93.764	61.847
-94.777	59.754
-93.142	58.417
-91.684	57.119
-88.738	56.616
-86.042	55.952
-82.870	55.327
-81.714	52.469
-79.376	51.473
-78.673	53.113
-78.899	54.972
-76.622	56.050
-76.856	58.013
-78.006	58.884
-77.512	60.789
-77.387	62.650
-74.005	62.651
-72.015	61.709
-69.382	61.009
-69.114	59.434
-67.414	58.477
-65.981	59.654
-64.882	60.632
-63.141	59.017
-61.855	57.717
-61.342	56.280
-57.827	54.747
-56.118	53.577
-55.745	52.138
-57.103	51.405
-58.480	51.203
-59.498	50.305
-62.341	50.413
-65.613	50.334
-66.785	49.737
-69.501	48.769
-70.796	47.112
-67.403	48.892
-65.115	48.675
-65.242	47.320
-64.472	46.001
-61.850	46.244
-60.120	46.943
-60.635	45.209
-62.684	44.436
-65.686	43.436
-66.232	44.856
-68.383	44.289
-70.102	43.143
-70.073	41.866
-73.877	41.360
-74.559	39.203
-75.868	37.339
-75.956	35.796
-77.999	34.042
-79.975	32.677
-81.582	31.417
-81.424	29.334
-80.780	28.464
-80.224	26.438
-80.457	25.453
-80.512	25.400
-80.567	25.401
-81.058	25.405
-81.949	26.737
-82.532	28.336
-83.369	29.623
-84.624	29.953
-86.589	30.368
-88.967	30.766
-90.258	29.340
-92.403	30.226
-94.908	29.554
-96.884	27.960
-97.940	24.914
-97.626	22.607
-96.687	20.193
-94.639	18.806
-92.288	18.648
-91.252	19.537
-89.608	21.529
-87.087	21.706
-88.275	18.397
-88.931	15.778
-85.730	16.129
-83.243	15.029
-83.252	11.748
-82.717	10.143
-81.483	8.908
-81.972	7.912
-83.424	8.810
-85.203	10.456
-85.862	11.679
-87.062	13.354
-88.480	13.517
-90.831	14.219
-92.822	15.597
-94.770	16.213
-96.844	15.953
-99.301	16.558
-101.594	17.501
-103.386	18.653
-105.222	19.725
-105.162	22.390
-106.861	23.869
-108.925	25.869
-110.258	27.614
-112.466	29.961
-113.485	31.990
-115.184	31.110
-113.694	29.725
-111.954	26.951
-110.391	25.119
-109.947	24.238
-109.947	23.969
-110.802	23.206
-111.649	24.323
-111.882	25.900
-114.283	27.360
-114.799	29.346
-116.485	31.305
-117.485	33.350
-120.017	34.456
-121.902	36.480
-122.877	38.320
-124.385	41.187
-124.185	44.469
-123.822	46.333
-124.760	48.603
-122.531	48.706
-124.572	49.896
-126.889	50.870
-129.116	53.405
-129.873	55.077
-132.508	55.409
-135.316	57.722
-138.461	59.217
-142.815	60.111
-146.427	60.689
-148.793	60.006
-151.398	59.489
-151.412	60.209
-149.980	61.218
-151.667	61.026
-153.581	59.651
-153.666	58.321
-157.367	56.894
-159.871	55.663
-162.236	55.326
-164.764	54.069
-163.846	55.389
-161.047	56.198
-158.895	57.297
-157.478	58.626
-159.433	58.922
-161.429	58.856
-161.877	60.062
-163.868	59.979
-165.587	61.746
-164.674	63.156
-161.993	63.268
-160.469	63.985
-161.178	65.033
-163.710	64.947
-165.486	65.000
-166.861	65.715
-164.687	66.832
-162.236	66.228
-162.077	66.994
-164.557	68.038
-166.050	68.475
-166.030	69.125
-164.035	69.400
-162.024	70.458
-157.933	71.097
-154.215	71.422
-151.445	70.691
-149.751	70.754
-148.623	70.505


VARIABLES = "Lon", "Lat"
ZONE T="Asia-2", I=14
-180.026	65.992
-178.935	65.720
-177.508	65.613
-175.902	65.331
-174.159	64.510
-173.182	64.431
-171.596	65.686
-170.333	66.293
-171.990	67.309
-173.815	67.226
-175.865	68.111
-178.076	68.783
-180.059	68.995
-180.026	65.992


VARIABLES = "Lon", "Lat"
ZONE T="Europa-Africa", I=524
179.974	69.730
178.397	69.727
176.846	70.033
174.327	70.310
171.042	70.310
170.276	69.094
168.808	69.532
167.173	70.008
164.503	70.178
160.423	69.876
159.462	71.390
154.895	71.253
152.442	71.161
151.636	71.981
149.822	72.364
147.004	72.578
142.494	72.941
139.719	72.612
139.047	71.626
136.274	71.677
134.457	71.822
133.181	72.204
132.371	71.344
131.369	71.230
129.640	71.733
130.034	73.172
127.907	73.614
125.271	73.967
123.092	73.982
121.780	73.229
118.776	73.572
116.709	73.880
113.259	74.182
111.863	74.243
109.543	73.667
106.769	73.367
109.452	74.444
112.909	75.254
113.205	76.724
110.139	76.930
107.169	76.867
105.373	77.873
102.805	77.750
100.467	76.758
97.895	76.140
94.986	76.424
91.168	76.084
88.156	75.738
87.254	74.618
85.819	74.226
83.415	74.118
81.012	74.005
81.294	72.826
83.238	72.222
81.823	71.770
80.083	72.430
78.699	72.152
77.695	71.592
76.139	72.266
74.930	73.090
73.897	71.673
74.231	70.304
74.819	69.285
74.161	67.588
71.787	66.941
72.733	69.231
72.509	71.409
71.766	73.480
69.765	73.720
68.531	72.226
67.327	71.354
67.574	69.715
68.776	68.391
66.925	68.534
65.263	69.439
62.732	69.871
60.748	70.019
59.984	70.565
58.944	70.518
60.057	69.853
59.940	68.641
57.954	68.887
55.999	68.912
53.681	69.187
51.665	68.599
48.808	68.117
47.446	67.005
46.163	67.718
45.617	68.712
43.563	68.995
44.280	67.660
43.951	66.738
42.480	66.785
41.259	66.893
40.244	65.761
39.274	65.412
37.683	64.244
35.972	64.259
34.747	65.207
34.528	66.453
32.954	66.753
32.720	67.651
34.899	67.032
37.324	66.627
39.470	66.566
41.301	67.258
40.091	68.592
38.104	69.019
36.183	69.486
33.296	70.003
31.033	70.338
29.174	71.113
26.939	70.906
24.357	71.253
22.654	70.867
21.403	70.437
19.444	70.278
17.879	69.591
16.758	69.305
14.858	68.160
13.686	66.930
12.084	65.678
10.080	64.135
7.495	63.068
5.293	62.363
5.053	60.879
5.724	59.157
7.365	58.337
8.836	58.725
10.397	59.235
11.873	58.080
12.485	56.938
14.042	55.929
16.483	57.380
17.656	59.307
18.670	60.219
17.035	61.541
18.085	63.272
19.787	63.948
21.647	65.164
24.186	66.394
25.392	65.473
23.775	64.317
22.143	63.467
21.705	62.231
22.584	60.572
24.536	60.467
27.752	61.140
29.456	60.523
27.907	59.271
26.076	59.618
23.741	59.673
23.847	58.376
24.222	57.408
23.147	57.580
21.904	57.608
21.307	56.560
20.970	55.317
19.733	54.856
18.064	55.000
16.546	54.839
14.988	54.191
13.590	54.410
11.453	54.249
10.575	54.687
9.972	55.562
10.848	56.675
10.111	57.532
7.895	57.193
7.997	56.090
8.645	55.440
8.515	53.879
6.912	53.877
5.070	52.889
3.885	51.740
1.163	50.417
-0.638	49.547
-1.858	49.657
-2.084	48.635
-3.566	48.985
-4.686	48.137
-2.740	47.587
-1.035	46.201
-1.394	43.578
-8.703	43.480
-8.969	41.886
-8.724	40.360
-8.896	38.433
-8.063	36.674
-6.214	36.394
-3.853	36.726
-2.019	37.169
-0.355	38.802
0.247	40.562
2.447	41.305
4.088	43.592
6.951	43.808
9.464	44.419
11.668	42.803
13.040	41.285
14.639	40.287
15.991	39.314
16.202	37.917
17.367	40.070
17.361	41.219
15.223	42.257
13.647	43.165
12.217	45.039
12.969	46.061
15.418	44.472
17.551	43.195
19.921	41.838
20.465	38.971
22.029	38.426
24.672	38.409
23.632	40.021
24.383	40.957
26.294	40.893
27.500	41.444
29.395	41.418
28.522	40.847
26.848	40.411
27.106	38.064
28.719	37.036
30.679	36.699
32.459	36.541
34.039	36.596
35.945	36.553
35.749	35.372
35.040	33.696
34.475	32.028
33.521	31.047
31.649	31.255
30.181	31.217
28.268	31.195
26.100	31.641
23.635	32.307
22.697	32.904
20.468	32.953
19.933	31.691
19.272	30.558
17.880	31.183
16.486	31.351
15.462	31.907
14.471	32.854
12.483	33.033
10.620	33.558
10.501	34.442
10.989	35.818
10.769	37.149
9.533	37.600
7.745	36.892
5.332	37.007
2.304	36.873
-1.068e-4	36.190
-2.037	35.299
-4.995	35.549
-6.315	35.055
-7.793	33.495
-9.489	32.262
-9.790	30.159
-11.239	28.728
-13.323	28.237
-14.758	25.768
-15.587	24.178
-17.091	22.049
-16.946	20.603
-16.233	18.734
-16.356	16.656
-17.404	15.398
-16.950	14.438
-16.542	12.291
-13.972	10.267
-13.084	8.026
-8.227	4.456
-6.066	5.187
-3.639	5.320
-1.577	4.772
1.707	6.522
4.566	6.739
5.435	5.859
5.574	4.570
8.955	4.814
9.642	3.224
9.130	1.095
9.169	-1.004
11.054	-3.647
12.252	-5.522
13.269	-7.918
12.953	-9.358
13.644	-10.154
13.770	-11.573
12.572	-13.163
11.882	-15.520
11.644	-17.398
12.827	-19.523
14.142	-21.799
14.544	-24.344
15.285	-26.846
17.012	-28.876
17.225	-30.059
18.088	-31.305
18.331	-33.350
18.814	-34.043
21.065	-34.480
24.323	-33.673
26.851	-33.272
28.776	-32.145
30.629	-30.089
31.739	-28.649
32.915	-27.262
33.185	-25.081
35.426	-24.371
35.837	-21.602
34.877	-19.947
36.389	-17.857
38.408	-16.865
40.240	-15.739
40.674	-14.072
40.492	-11.377
39.466	-8.851
39.521	-6.825
38.648	-5.274
40.493	-2.729
43.592	0.575
46.999	3.476
48.784	6.723
50.387	8.876
51.128	12.214
48.896	11.848
47.221	11.251
44.489	10.827
43.165	12.391
41.825	13.824
39.825	15.158
38.992	17.251
37.980	18.448
37.425	19.508
37.075	21.837
35.694	23.808
34.554	25.687
33.662	27.570
33.009	29.099
35.108	29.295
35.857	27.064
37.691	24.614
38.781	23.427
39.112	21.036
41.396	19.220
42.339	16.830
43.215	13.845
45.176	13.190
48.205	14.131
50.477	15.202
52.342	15.796
54.947	17.609
56.956	18.892
58.238	20.269
59.451	21.775
58.736	23.782
56.730	24.651
55.636	26.077
54.588	24.807
52.382	24.334
51.173	26.244
49.526	27.489
48.189	29.241
49.363	30.573
50.837	29.693
52.352	28.109
54.013	27.191
56.080	27.025
58.628	26.418
60.734	25.439
64.152	25.419
67.140	25.166
68.979	23.441
69.686	21.655
70.884	20.495
70.938	20.441
71.055	20.382
71.942	21.739
72.950	20.834
73.178	17.893
73.921	15.301
75.162	12.858
76.130	10.406
76.944	8.736
78.592	9.759
80.125	11.502
80.153	13.252
80.380	16.042
82.768	17.438
85.779	20.081
87.272	21.916
90.047	22.192
91.429	22.611
93.343	19.987
94.167	18.130
94.529	16.054
95.811	16.675
97.435	16.823
97.927	14.977
98.326	13.229
98.373	11.832
98.340	10.333
98.014	8.460
99.221	7.403
100.644	6.342
101.146	3.799
102.807	2.007
104.074	2.494
103.816	3.830
103.770	5.396
102.898	6.325
101.124	7.371
100.238	9.243
99.499	10.728
100.168	12.549
100.611	13.870
103.222	12.213
104.362	10.661
105.138	8.981
106.793	10.304
108.987	11.897
109.497	14.513
108.447	16.326
106.831	17.857
105.738	19.461
106.605	21.080
108.551	22.281
110.061	21.612
112.381	22.239
115.331	22.766
116.648	23.327
118.864	25.154
120.141	27.273
121.852	29.167
122.105	30.727
121.614	31.001
121.884	32.312
121.066	33.677
120.294	34.605
119.328	34.987
120.582	36.622
121.954	37.037
122.297	37.862
120.482	37.938
119.433	37.393
118.645	38.322
117.774	39.789
120.427	40.899
121.916	41.358
121.870	40.066
122.258	39.640
124.129	39.915
125.440	39.647
125.382	38.399
126.421	37.860
126.333	34.877
128.842	35.633
129.449	37.743
128.904	38.546
127.968	39.808
128.999	40.997
129.820	41.995
131.283	43.233
132.726	43.406
133.969	43.414
135.727	44.787
137.374	45.785
138.742	47.574
140.592	49.732
140.759	51.545
141.296	53.722
140.588	54.340
139.086	54.395
137.812	53.910
136.485	54.521
135.760	55.587
137.867	57.213
139.988	58.216
141.734	59.225
144.791	59.695
147.739	59.648
149.047	60.101
150.999	60.104
151.893	59.125
154.543	59.344
154.992	60.732
156.746	61.697
158.738	62.364
159.978	61.553
161.703	61.242
162.468	61.943
163.962	62.782
163.990	61.584
162.502	60.887
160.268	59.624
158.085	58.284
156.076	57.060
155.618	55.311
156.376	53.383
156.628	51.415
158.061	51.580
159.197	53.533
159.852	54.358
161.134	55.068
161.885	56.238
162.996	57.073
162.321	58.343
163.394	59.851
165.701	60.563
168.476	60.789
169.945	60.414
171.781	61.190
173.858	61.859
176.286	62.622
178.201	63.134
179.393	63.081
179.061	64.320
178.408	65.314
179.970	65.431
179.974	69.730

