TITLE = "GCR Shielding Simulation Spectra – Geant4/FTFP_BERT"
# Differential spectra: counts / (MeV * event)
# Shield: G4_Al
# phi = 550 MV (Badhwar-O'Neill, solar minimum)
VARIABLES = "Energy [MeV]" "Input_Proton [1/(MeV evt)]" "Input_Alpha [1/(MeV evt)]" "Output_Proton [1/(MeV evt)]" "Output_Alpha [1/(MeV evt)]" "Output_Neutron [1/(MeV evt)]"
ZONE T="G4_Al_2.00mm | GCR phi=550MV | 50000000 events", I=120, DATAPACKING=POINT
  1.86566e+03  5.08623e-05  1.74563e-05  0.00000e+00  0.00000e+00  0.00000e+00
  2.05353e+03  4.09887e-05  1.52793e-05  0.00000e+00  0.00000e+00  0.00000e+00
  2.26030e+03  3.27551e-05  1.31749e-05  0.00000e+00  0.00000e+00  0.00000e+00
  2.48790e+03  2.59561e-05  1.13281e-05  0.00000e+00  0.00000e+00  0.00000e+00
  2.73842e+03  2.51264e-05  1.19526e-05  0.00000e+00  0.00000e+00  0.00000e+00
  3.01416e+03  1.54263e-05  8.04659e-06  0.00000e+00  0.00000e+00  0.00000e+00
  3.31767e+03  1.19785e-05  6.75975e-06  0.00000e+00  0.00000e+00  0.00000e+00
  3.65174e+03  9.28002e-06  5.66162e-06  0.00000e+00  0.00000e+00  0.00000e+00
  4.01945e+03  7.09822e-06  4.68933e-06  0.00000e+00  0.00000e+00  0.00000e+00
  4.42419e+03  5.41731e-06  3.86026e-06  0.00000e+00  0.00000e+00  0.00000e+00
  4.86968e+03  5.01133e-06  3.87474e-06  0.00000e+00  0.00000e+00  0.00000e+00
  5.36002e+03  2.94163e-06  2.49271e-06  0.00000e+00  0.00000e+00  0.00000e+00
  5.89975e+03  2.22423e-06  2.00917e-06  0.00000e+00  0.00000e+00  0.00000e+00
  6.49382e+03  1.67689e-06  1.62124e-06  0.00000e+00  0.00000e+00  0.00000e+00
  7.14771e+03  1.23944e-06  1.26923e-06  0.00000e+00  0.00000e+00  0.00000e+00
  7.86744e+03  9.21335e-07  1.01865e-06  0.00000e+00  0.00000e+00  0.00000e+00
  8.65964e+03  8.32237e-07  9.80227e-07  0.00000e+00  0.00000e+00  0.00000e+00
  9.53162e+03  4.71741e-07  5.92267e-07  0.00000e+00  0.00000e+00  0.00000e+00
  1.04914e+04  3.48401e-07  4.63304e-07  0.00000e+00  0.00000e+00  0.00000e+00
  1.15478e+04  2.54201e-07  3.65593e-07  0.00000e+00  0.00000e+00  0.00000e+00
  1.27106e+04  1.85501e-07  2.78047e-07  0.00000e+00  0.00000e+00  0.00000e+00
  1.39905e+04  1.32382e-07  2.10176e-07  0.00000e+00  0.00000e+00  0.00000e+00
  1.53993e+04  9.84987e-08  1.60258e-07  0.00000e+00  0.00000e+00  0.00000e+00
  1.69499e+04  8.65373e-08  1.49003e-07  0.00000e+00  0.00000e+00  0.00000e+00
  1.86566e+04  4.70339e-08  8.82039e-08  0.00000e+00  0.00000e+00  0.00000e+00
  2.05353e+04  3.41565e-08  6.49034e-08  0.00000e+00  0.00000e+00  0.00000e+00
  2.26030e+04  2.43018e-08  4.94425e-08  0.00000e+00  0.00000e+00  0.00000e+00
  2.48790e+04  1.74803e-08  3.63090e-08  0.00000e+00  0.00000e+00  0.00000e+00
  2.73842e+04  1.28297e-08  2.74933e-08  0.00000e+00  0.00000e+00  0.00000e+00
  3.01416e+04  1.04047e-08  2.45426e-08  0.00000e+00  0.00000e+00  0.00000e+00
  3.31767e+04  5.65914e-09  1.45718e-08  0.00000e+00  0.00000e+00  0.00000e+00
  3.65174e+04  4.20559e-09  1.02714e-08  0.00000e+00  0.00000e+00  0.00000e+00
  4.01945e+04  3.07949e-09  7.63133e-09  0.00000e+00  0.00000e+00  0.00000e+00
  4.42419e+04  2.10068e-09  5.43069e-09  0.00000e+00  0.00000e+00  0.00000e+00
  4.86968e+04  1.45492e-09  4.41182e-09  0.00000e+00  0.00000e+00  0.00000e+00
  5.36002e+04  1.35681e-09  3.72830e-09  0.00000e+00  0.00000e+00  0.00000e+00
  5.89975e+04  7.84113e-10  2.11216e-09  0.00000e+00  0.00000e+00  0.00000e+00
  6.49382e+04  4.97383e-10  1.51782e-09  0.00000e+00  0.00000e+00  0.00000e+00
  7.14771e+04  3.38182e-10  1.07285e-09  0.00000e+00  0.00000e+00  0.00000e+00
  7.86744e+04  2.78109e-10  7.57516e-10  0.00000e+00  0.00000e+00  0.00000e+00
  8.65964e+04  2.04540e-10  6.01588e-10  0.00000e+00  0.00000e+00  0.00000e+00
  9.53162e+04  1.66152e-10  4.83153e-10  0.00000e+00  0.00000e+00  0.00000e+00
