sharp data of vector magnetograms (2010-04-20_14:40:02, CAR_ROT=2095);  B_r, positive up; B_theta, positive southward; B_phi, positive westward
0 0.0 2 0 3
385 385
Longitude Latitude Br Bt Bp
148.301000 4.007440 -0.000569 -0.095957 -0.003730
148.416000 4.007440 -0.000654 -0.096218 -0.003894
148.530000 4.007440 -0.000820 -0.096735 -0.004215
148.645000 4.007440 -0.001054 -0.097494 -0.004676
148.759000 4.007440 -0.001340 -0.098474 -0.005256
148.874000 4.007440 -0.001652 -0.099646 -0.005931
148.989000 4.007440 -0.001960 -0.100972 -0.006674
149.103000 4.007440 -0.002228 -0.102404 -0.007462
149.218000 4.007440 -0.002416 -0.103894 -0.008274
149.332000 4.007440 -0.002490 -0.105389 -0.009098
149.447000 4.007440 -0.002423 -0.106842 -0.009924
149.561000 4.007440 -0.002198 -0.108215 -0.010755
149.676000 4.007440 -0.001811 -0.109477 -0.011598
149.791000 4.007440 -0.001273 -0.110612 -0.012468
149.905000 4.007440 -0.000602 -0.111609 -0.013388
150.020000 4.007440 0.000174 -0.112469 -0.014384
150.134000 4.007440 0.001026 -0.113194 -0.015488
150.249000 4.007440 0.001923 -0.113789 -0.016728
150.364000 4.007440 0.002836 -0.114262 -0.018134
150.478000 4.007440 0.003732 -0.114621 -0.019739
150.593000 4.007440 0.004581 -0.114876 -0.021574
150.707000 4.007440 0.005351 -0.115034 -0.023674
150.822000 4.007440 0.006012 -0.115100 -0.026079
150.937000 4.007440 0.006535 -0.115074 -0.028835
151.051000 4.007440 0.006901 -0.114945 -0.031996
151.166000 4.007440 0.007102 -0.114689 -0.035620
151.280000 4.007440 0.007145 -0.114271 -0.039763
151.395000 4.007440 0.007054 -0.113645 -0.044474
151.510000 4.007440 0.006864 -0.112759 -0.049786
151.624000 4.007440 0.006625 -0.111565 -0.055712
151.739000 4.007440 0.006391 -0.110022 -0.062232
151.853000 4.007440 0.006220 -0.108103 -0.069301
151.968000 4.007440 0.006167 -0.105798 -0.076842
152.082000 4.007440 0.006286 -0.103117 -0.084752
152.197000 4.007440 0.006624 -0.100084 -0.092911
152.312000 4.007440 0.007221 -0.096740 -0.101183
152.426000 4.007440 0.008103 -0.093136 -0.109422
152.541000 4.007440 0.009275 -0.089336 -0.117482
152.655000 4.007440 0.010716 -0.085412 -0.125227
152.770000 4.007440 0.012374 -0.081445 -0.132533
152.885000 4.007440 0.014163 -0.077519 -0.139305
152.999000 4.007440 0.015966 -0.073718 -0.145487
153.114000 4.007440 0.017653 -0.070117 -0.151070
153.228000 4.007440 0.019093 -0.066776 -0.156094
153.343000 4.007440 0.020178 -0.063724 -0.160646
153.458000 4.007440 0.020843 -0.060962 -0.164842
153.572000 4.007440 0.021078 -0.058459 -0.168816
153.687000 4.007440 0.020934 -0.056158 -0.172689
153.801000 4.007440 0.020510 -0.053990 -0.176546
153.916000 4.007440 0.019940 -0.051892 -0.180421
154.031000 4.007440 0.019360 -0.049828 -0.184291
154.145000 4.007440 0.018880 -0.047802 -0.188085
154.260000 4.007440 0.018566 -0.045871 -0.191699
154.374000 4.007440 0.018420 -0.044138 -0.195021
154.489000 4.007440 0.018374 -0.042748 -0.197962
154.604000 4.007440 0.018304 -0.041860 -0.200476
154.718000 4.007440 0.018041 -0.041626 -0.202586
154.833000 4.007440 0.017399 -0.042160 -0.204387
154.947000 4.007440 0.016212 -0.043515 -0.206050
155.062000 4.007440 0.014360 -0.045668 -0.207802
155.176000 4.007440 0.011803 -0.048513 -0.209909
155.291000 4.007440 0.008597 -0.051865 -0.212636
155.406000 4.007440 0.004901 -0.055479 -0.216220
155.520000 4.007440 0.000981 -0.059067 -0.220837
155.635000 4.007440 -0.002827 -0.062331 -0.226551
155.749000 4.007440 -0.006155 -0.064989 -0.233329
155.864000 4.007440 -0.008637 -0.066809 -0.241036
155.979000 4.007440 -0.009955 -0.067621 -0.249441
156.093000 4.007440 -0.009867 -0.067335 -0.258262
156.208000 4.007440 -0.008224 -0.065940 -0.267202
156.322000 4.007440 -0.004960 -0.063493 -0.275986
156.437000 4.007440 -0.000067 -0.060105 -0.284382
156.552000 4.007440 0.006428 -0.055917 -0.292193
156.666000 4.007440 0.014467 -0.051089 -0.299242
156.781000 4.007440 0.023960 -0.045787 -0.305345
156.895000 4.007440 0.034755 -0.040185 -0.310288
157.010000 4.007440 0.046586 -0.034466 -0.313812
157.125000 4.007440 0.059031 -0.028836 -0.315647
157.239000 4.007440 0.071493 -0.023516 -0.315554
157.354000 4.007440 0.083209 -0.018743 -0.313394
157.468000 4.007440 0.093320 -0.014746 -0.309208
157.583000 4.007440 0.100982 -0.011716 -0.303251
157.697000 4.007440 0.105495 -0.009774 -0.296006
157.812000 4.007440 0.106437 -0.008943 -0.288137
157.927000 4.007440 0.103749 -0.009135 -0.280397
158.041000 4.007440 0.097766 -0.010162 -0.273506
158.156000 4.007440 0.089164 -0.011759 -0.268035
158.270000 4.007440 0.078850 -0.013627 -0.264317
158.385000 4.007440 0.067809 -0.015482 -0.262403
158.500000 4.007440 0.056944 -0.017099 -0.262086
158.614000 4.007440 0.046954 -0.018337 -0.262974
158.729000 4.007440 0.038262 -0.019144 -0.264577
158.843000 4.007440 0.031003 -0.019550 -0.266418
158.958000 4.007440 0.025080 -0.019639 -0.268120
159.073000 4.007440 0.020246 -0.019509 -0.269446
159.187000 4.007440 0.016204 -0.019248 -0.270309
159.302000 4.007440 0.012692 -0.018904 -0.270740
159.416000 4.007440 0.009538 -0.018478 -0.270840
159.531000 4.007440 0.006676 -0.017935 -0.270720
159.646000 4.007440 0.004127 -0.017216 -0.270455
159.760000 4.007440 0.001962 -0.016263 -0.270064
159.875000 4.007440 0.000259 -0.015043 -0.269498
159.989000 4.007440 -0.000944 -0.013562 -0.268669
160.104000 4.007440 -0.001662 -0.011870 -0.267467
160.218000 4.007440 -0.001976 -0.010061 -0.265798
160.333000 4.007440 -0.002007 -0.008253 -0.263616
160.448000 4.007440 -0.001896 -0.006575 -0.260906
160.562000 4.007440 -0.001786 -0.005151 -0.257700
160.677000 4.007440 -0.001795 -0.004091 -0.254072
160.791000 4.007440 -0.002004 -0.003479 -0.250109
160.906000 4.007440 -0.002460 -0.003383 -0.245897
161.021000 4.007440 -0.003184 -0.003854 -0.241521
161.135000 4.007440 -0.004166 -0.004934 -0.237067
161.250000 4.007440 -0.005375 -0.006654 -0.232610
161.364000 4.007440 -0.006763 -0.009041 -0.228218
161.479000 4.007440 -0.008272 -0.012116 -0.223950
161.594000 4.007440 -0.009841 -0.015888 -0.219863
161.708000 4.007440 -0.011411 -0.020356 -0.215998
161.823000 4.007440 -0.012945 -0.025512 -0.212378
161.937000 4.007440 -0.014445 -0.031340 -0.209017
162.052000 4.007440 -0.015968 -0.037820 -0.205942
162.167000 4.007440 -0.017614 -0.044927 -0.203209
162.281000 4.007440 -0.019511 -0.052615 -0.200935
162.396000 4.007440 -0.021769 -0.060798 -0.199313
162.510000 4.007440 -0.024428 -0.069324 -0.198604
162.625000 4.007440 -0.027410 -0.077947 -0.199106
162.740000 4.007440 -0.030486 -0.086318 -0.201091
162.854000 4.007440 -0.033287 -0.093991 -0.204734
162.969000 4.007440 -0.035348 -0.100459 -0.210033
163.083000 4.007440 -0.036201 -0.105214 -0.216768
163.198000 4.007440 -0.035478 -0.107821 -0.224493
163.312000 4.007440 -0.033010 -0.108002 -0.232585
163.427000 4.007440 -0.028887 -0.105683 -0.240346
163.542000 4.007440 -0.023459 -0.101022 -0.247119
163.656000 4.007440 -0.017275 -0.094385 -0.252400
163.771000 4.007440 -0.010977 -0.086289 -0.255915
163.885000 4.007440 -0.005179 -0.077318 -0.257643
164.000000 4.007440 -0.000353 -0.068037 -0.257784
164.115000 4.007440 0.003243 -0.058916 -0.256676
164.229000 4.007440 0.005571 -0.050286 -0.254707
164.344000 4.007440 0.006785 -0.042328 -0.252233
164.458000 4.007440 0.007165 -0.035088 -0.249512
164.573000 4.007440 0.007032 -0.028513 -0.246686
164.688000 4.007440 0.006694 -0.022495 -0.243790
164.802000 4.007440 0.006388 -0.016918 -0.240759
164.917000 4.007440 0.006258 -0.011689 -0.237472
165.031000 4.007440 0.006349 -0.006772 -0.233771
165.146000 4.007440 0.006606 -0.002204 -0.229491
165.261000 4.007440 0.006895 0.001900 -0.224484
165.375000 4.007440 0.007008 0.005343 -0.218621
165.490000 4.007440 0.006680 0.007854 -0.211833
165.604000 4.007440 0.005609 0.009107 -0.204125
165.719000 4.007440 0.003493 0.008750 -0.195602
165.833000 4.007440 0.000061 0.006445 -0.186484
165.948000 4.007440 -0.004873 0.001908 -0.177115
166.063000 4.007440 -0.011372 -0.005040 -0.167940
166.177000 4.007440 -0.019350 -0.014440 -0.159474
166.292000 4.007440 -0.028570 -0.026172 -0.152249
166.406000 4.007440 -0.038659 -0.039943 -0.146779
166.521000 4.007440 -0.049142 -0.055290 -0.143510
166.636000 4.007440 -0.059492 -0.071602 -0.142773
166.750000 4.007440 -0.069177 -0.088151 -0.144762
166.865000 4.007440 -0.077714 -0.104132 -0.149518
166.979000 4.007440 -0.084692 -0.118708 -0.156924
167.094000 4.007440 -0.089795 -0.131066 -0.166700
167.209000 4.007440 -0.092812 -0.140479 -0.178412
167.323000 4.007440 -0.093641 -0.146361 -0.191487
167.438000 4.007440 -0.092294 -0.148331 -0.205239
167.552000 4.007440 -0.088897 -0.146253 -0.218918
167.667000 4.007440 -0.083690 -0.140253 -0.231769
167.782000 4.007440 -0.077014 -0.130716 -0.243102
167.896000 4.007440 -0.069286 -0.118241 -0.252366
168.011000 4.007440 -0.060956 -0.103574 -0.259193
168.125000 4.007440 -0.052460 -0.087527 -0.263426
168.240000 4.007440 -0.044179 -0.070893 -0.265111
168.354000 4.007440 -0.036400 -0.054375 -0.264458
168.469000 4.007440 -0.029298 -0.038541 -0.261791
168.584000 4.007440 -0.022945 -0.023796 -0.257474
168.698000 4.007440 -0.017336 -0.010394 -0.251868
168.813000 4.007440 -0.012418 0.001551 -0.245288
168.927000 4.007440 -0.008128 0.012023 -0.237986
169.042000 4.007440 -0.004420 0.021076 -0.230154
169.157000 4.007440 -0.001277 0.028803 -0.221943
169.271000 4.007440 0.001290 0.035313 -0.213473
169.386000 4.007440 0.003254 0.040719 -0.204870
169.500000 4.007440 0.004598 0.045131 -0.196262
169.615000 4.007440 0.005339 0.048656 -0.187789
169.730000 4.007440 0.005543 0.051401 -0.179585
169.844000 4.007440 0.005328 0.053469 -0.171773
169.959000 4.007440 0.004857 0.054957 -0.164441
170.073000 4.007440 0.004328 0.055957 -0.157646
170.188000 4.007440 0.003947 0.056545 -0.151388
170.303000 4.007440 0.003895 0.056775 -0.145614
170.417000 4.007440 0.004302 0.056668 -0.140232
170.532000 4.007440 0.005220 0.056207 -0.135123
170.646000 4.007440 0.006612 0.055341 -0.130166
170.761000 4.007440 0.008350 0.053996 -0.125259
170.876000 4.007440 0.010228 0.052092 -0.120342
170.990000 4.007440 0.011993 0.049568 -0.115420
171.105000 4.007440 0.013388 0.046417 -0.110567
171.219000 4.007440 0.014200 0.042712 -0.105912
171.334000 4.007440 0.014305 0.038620 -0.101618
171.448000 4.007440 0.013700 0.034407 -0.097839
171.563000 4.007440 0.012505 0.030413 -0.094677
171.678000 4.007440 0.010943 0.027013 -0.092147
171.792000 4.007440 0.009302 0.024566 -0.090158
171.907000 4.007440 0.007876 0.023360 -0.088508
172.021000 4.007440 0.006901 0.023558 -0.086911
172.136000 4.007440 0.006515 0.025172 -0.085050
172.251000 4.007440 0.006732 0.028057 -0.082621
172.365000 4.007440 0.007449 0.031925 -0.079383
172.480000 4.007440 0.008467 0.036383 -0.075193
172.594000 4.007440 0.009538 0.040981 -0.070012
172.709000 4.007440 0.010401 0.045252 -0.063898
172.824000 4.007440 0.010819 0.048762 -0.056981
172.938000 4.007440 0.010600 0.051131 -0.049437
173.053000 4.007440 0.009604 0.052055 -0.041464
173.167000 4.007440 0.007748 0.051318 -0.033274
173.282000 4.007440 0.004992 0.048794 -0.025081
173.397000 4.007440 0.001340 0.044447 -0.017111
173.511000 4.007440 -0.003164 0.038332 -0.009599
173.626000 4.007440 -0.008437 0.030594 -0.002794
173.740000 4.007440 -0.014360 0.021466 0.003054
173.855000 4.007440 -0.020777 0.011262 0.007706
173.969000 4.007440 -0.027495 0.000371 0.010943
174.084000 4.007440 -0.034284 -0.010752 0.012601
174.199000 4.007440 -0.040877 -0.021603 0.012570
174.313000 4.007440 -0.046969 -0.031649 0.010834
174.428000 4.007440 -0.052225 -0.040351 0.007473
174.542000 4.007440 -0.056300 -0.047200 0.002694
174.657000 4.007440 -0.058874 -0.051762 -0.003168
174.772000 4.007440 -0.059699 -0.053721 -0.009658
174.886000 4.007440 -0.058647 -0.052918 -0.016234
175.001000 4.007440 -0.055748 -0.049375 -0.022312
175.115000 4.007440 -0.051215 -0.043305 -0.027330
175.230000 4.007440 -0.045429 -0.035096 -0.030820
175.345000 4.007440 -0.038893 -0.025263 -0.032469
175.459000 4.007440 -0.032170 -0.014403 -0.032142
175.574000 4.007440 -0.025804 -0.003128 -0.029903
175.688000 4.007440 -0.020248 0.007989 -0.025979
175.803000 4.007440 -0.015818 0.018459 -0.020715
175.918000 4.007440 -0.012663 0.027906 -0.014522
176.032000 4.007440 -0.010773 0.036070 -0.007815
176.147000 4.007440 -0.010005 0.042802 -0.000956
176.261000 4.007440 -0.010130 0.048043 0.005766
176.376000 4.007440 -0.010875 0.051807 0.012155
176.490000 4.007440 -0.011970 0.054154 0.018107
176.605000 4.007440 -0.013184 0.055177 0.023586
176.720000 4.007440 -0.014337 0.054993 0.028604
176.834000 4.007440 -0.015314 0.053742 0.033202
176.949000 4.007440 -0.016059 0.051590 0.037421
177.063000 4.007440 -0.016563 0.048728 0.041288
177.178000 4.007440 -0.016841 0.045371 0.044809
177.293000 4.007440 -0.016926 0.041752 0.047975
177.407000 4.007440 -0.016847 0.038103 0.050762
177.522000 4.007440 -0.016624 0.034638 0.053147
177.636000 4.007440 -0.016267 0.031532 0.055123
177.751000 4.007440 -0.015777 0.028901 0.056705
177.866000 4.007440 -0.015155 0.026794 0.057937
177.980000 4.007440 -0.014404 0.025195 0.058883
178.095000 4.007440 -0.013540 0.024027 0.059633
178.209000 4.007440 -0.012596 0.023176 0.060280
178.324000 4.007440 -0.011623 0.022510 0.060909
178.439000 4.007440 -0.010682 0.021899 0.061585
178.553000 4.007440 -0.009839 0.021236 0.062343
