comparison,model,tag,field,matched_k,max_k_relative_gap,max_absolute_difference,max_relative_difference,reference_k,candidate_k,reference_value,candidate_value,zero_to_nonzero
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,tau,251,3.9968028886505635e-15,2.636779683484747e-16,3.967129587762601e-15,0.023821817777570826,0.02382181777757092,0.0419783246323687,0.04197832463236854,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,C,251,3.9968028886505635e-15,3.7594290915876627e-06,3.040289816820909e-07,0.2208535114005467,0.22085351140054682,-0.5318434660393785,-0.5318436277352059,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,D1,251,3.9968028886505635e-15,1.0686562745831907e-11,7.379089165401533e-15,0.013148317363473473,0.013148317363473501,6.138575966406762,6.138575966406807,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,D2,251,3.9968028886505635e-15,0.0,,,,,,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,E,251,3.9968028886505635e-15,2.3646862246096134e-11,1.1299468696684912e-14,0.023821817777570826,0.02382181777757092,-0.00023987901590532138,-0.0002398790159053241,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,A1,251,3.9968028886505635e-15,4.8203219193965197e-11,1.1429524273481195e-14,0.19905337635920944,0.19905337635920953,4217.430055755374,4217.4300557554225,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,A2,251,3.9968028886505635e-15,0.0,,,,,,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,Omega,251,3.9968028886505635e-15,3.469446951953614e-18,1.9565583981483136e-16,7.072023974217133e-06,7.072023974217135e-06,0.017732396616615676,0.01773239661661568,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,Gamma1,251,3.9968028886505635e-15,3298534883328.0,1.498903935147924e-14,0.01954069434431047,0.01954069434431053,2.042720582822296e+22,2.0427205828223265e+22,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,pi_scaled,251,3.9968028886505635e-15,1.1009589194019179e-15,2.0212209098403896e-09,0.2208535114005467,0.22085351140054682,5.446999454843645e-07,5.446999465853234e-07,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,pi_velocity_scaled,251,3.9968028886505635e-15,1.70865460669134e-10,3.7048358604796365e-09,0.2208535114005467,0.22085351140054682,0.046119576441104024,0.046119576611969484,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,z,251,3.9968028886505635e-15,1.942890293094024e-16,2.8189845361788247e-15,0.09731941283296885,0.09731941283296891,-0.0004999895551543903,-0.0004999895551543917,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,dz,251,3.9968028886505635e-15,1.613553041179827e-14,1.8402014889398677e-09,0.09731941283296885,0.09731941283296891,-9.574974010454784e-08,-9.574973992834902e-08,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,delta_cdm,251,3.9968028886505635e-15,2.949029909160572e-17,6.102482091803149e-15,0.008012774328911839,0.008012774328911863,1.6048909780141592e-07,1.604890978014169e-07,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,delta_baryon,251,3.9968028886505635e-15,2.949029909160572e-17,6.102482091803149e-15,0.008012774328911839,0.008012774328911863,1.6048909780141592e-07,1.604890978014169e-07,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,delta_photon,251,3.9968028886505635e-15,3.9898639947466563e-17,6.06124910469637e-15,0.008012774328911839,0.008012774328911863,2.1398546373522124e-07,2.1398546373522254e-07,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,adotoa,251,3.9968028886505635e-15,1.7053025658242404e-13,3.7281395824126916e-15,0.023821817777570826,0.02382181777757092,23.823636429549516,23.823636429549605,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,h0_Mpc,251,3.9968028886505635e-15,0.0,0.0,7.072023974217133e-06,7.072023974217135e-06,0.00023349486663870643,0.00023349486663870643,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,E_dot,251,3.9968028886505635e-15,0.0,,,,,,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,ic_type,251,3.9968028886505635e-15,0.0,0.0,7.072023974217133e-06,7.072023974217135e-06,1.0,1.0,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_C_DERIV,k,251,3.9968028886505635e-15,9.237055564881302e-14,3.9323224019850544e-15,0.023821817777570826,0.02382181777757092,0.023821817777570826,0.02382181777757092,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_C_DERIV,a,251,3.9968028886505635e-15,7.146840492458159e-22,3.799053123030408e-15,0.023821817777570826,0.02382181777757092,9.057707899266595e-08,9.057707899266561e-08,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_C_DERIV,derivative,251,3.9968028886505635e-15,23225.9375,1.4786055550785663e-09,0.058081766044584926,0.05808176604458498,-1593540517.3358343,-1593540514.9796164,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_C_DERIV,estimated_absolute_error,251,3.9968028886505635e-15,20767.28125,1.8736907636194872e-09,0.021575329891275672,0.021575329891275714,101434200.18679452,101434200.37685084,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_D_DERIV,k,251,3.9968028886505635e-15,9.237055564881302e-14,3.9323224019850544e-15,0.023821817777570826,0.02382181777757092,0.023821817777570826,0.02382181777757092,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_D_DERIV,a,251,3.9968028886505635e-15,7.146840492458159e-22,3.799053123030408e-15,0.023821817777570826,0.02382181777757092,9.057707899266595e-08,9.057707899266561e-08,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_D_DERIV,derivative,251,3.9968028886505635e-15,4.9375,3.2771677154277495e-13,0.1881533088385408,0.1881533088385409,-226658479535.74966,-226658479535.82394,0
stock nominal-vs-variant,5_Kmimic_2,SAB_IC_D_DERIV,estimated_absolute_error,251,3.9968028886505635e-15,3.4375,1.9585328562526156e-08,0.021575329891275672,0.021575329891275714,5611.90304338932,5611.902933478355,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,k,251,3.9968028886505635e-15,9.237055564881302e-14,3.9323224019850544e-15,0.023821817777570826,0.02382181777757092,0.023821817777570826,0.02382181777757092,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,a,251,3.9968028886505635e-15,7.146840492458159e-22,3.799053123030408e-15,0.023821817777570826,0.02382181777757092,9.057707899266595e-08,9.057707899266561e-08,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,tau,251,3.9968028886505635e-15,2.636779683484747e-16,3.967129587762601e-15,0.023821817777570826,0.02382181777757092,0.0419783246323687,0.04197832463236854,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,C,251,3.9968028886505635e-15,3.7594290915876627e-06,3.040289816820909e-07,0.2208535114005467,0.22085351140054682,-0.5318434660393785,-0.5318436277352059,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,D1,251,3.9968028886505635e-15,1.0686562745831907e-11,7.379089165401533e-15,0.013148317363473473,0.013148317363473501,6.138575966406762,6.138575966406807,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,D2,251,3.9968028886505635e-15,0.0,,,,,,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,E,251,3.9968028886505635e-15,2.3646862246096134e-11,1.1299468696684912e-14,0.023821817777570826,0.02382181777757092,-0.00023987901590532138,-0.0002398790159053241,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,A1,251,3.9968028886505635e-15,4.8203219193965197e-11,1.1429524273481195e-14,0.19905337635920944,0.19905337635920953,4217.430055755374,4217.4300557554225,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,A2,251,3.9968028886505635e-15,0.0,,,,,,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,Omega,251,3.9968028886505635e-15,3.469446951953614e-18,1.9565583981483136e-16,7.072023974217133e-06,7.072023974217135e-06,0.017732396616615676,0.01773239661661568,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,Gamma1,251,3.9968028886505635e-15,3298534883328.0,1.498903935147924e-14,0.01954069434431047,0.01954069434431053,2.042720582822296e+22,2.0427205828223265e+22,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,pi_scaled,251,3.9968028886505635e-15,1.1009589194019179e-15,2.0212209098403896e-09,0.2208535114005467,0.22085351140054682,5.446999454843645e-07,5.446999465853234e-07,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,pi_velocity_scaled,251,3.9968028886505635e-15,1.708187827298424e-10,3.704751115054799e-09,0.2208535114005467,0.22085351140054682,0.04610803193653017,0.04610803210734895,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,z,251,3.9968028886505635e-15,1.942890293094024e-16,2.8189845361788247e-15,0.09731941283296885,0.09731941283296891,-0.0004999895551543903,-0.0004999895551543917,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,dz,251,3.9968028886505635e-15,1.613553041179827e-14,1.8402014889398677e-09,0.09731941283296885,0.09731941283296891,-9.574974010454784e-08,-9.574973992834902e-08,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,delta_cdm,251,3.9968028886505635e-15,2.949029909160572e-17,6.102482091803149e-15,0.008012774328911839,0.008012774328911863,1.6048909780141592e-07,1.604890978014169e-07,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,delta_baryon,251,3.9968028886505635e-15,2.949029909160572e-17,6.102482091803149e-15,0.008012774328911839,0.008012774328911863,1.6048909780141592e-07,1.604890978014169e-07,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,delta_photon,251,3.9968028886505635e-15,3.9898639947466563e-17,6.06124910469637e-15,0.008012774328911839,0.008012774328911863,2.1398546373522124e-07,2.1398546373522254e-07,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,adotoa,251,3.9968028886505635e-15,1.7053025658242404e-13,3.7281395824126916e-15,0.023821817777570826,0.02382181777757092,23.823636429549516,23.823636429549605,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,h0_Mpc,251,3.9968028886505635e-15,0.0,0.0,7.072023974217133e-06,7.072023974217135e-06,0.00023349486663870643,0.00023349486663870643,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,E_dot,251,3.9968028886505635e-15,0.0,,,,,,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_TRACE,ic_type,251,3.9968028886505635e-15,0.0,0.0,7.072023974217133e-06,7.072023974217135e-06,1.0,1.0,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_C_DERIV,k,251,3.9968028886505635e-15,9.237055564881302e-14,3.9323224019850544e-15,0.023821817777570826,0.02382181777757092,0.023821817777570826,0.02382181777757092,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_C_DERIV,a,251,3.9968028886505635e-15,7.146840492458159e-22,3.799053123030408e-15,0.023821817777570826,0.02382181777757092,9.057707899266595e-08,9.057707899266561e-08,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_C_DERIV,derivative,251,3.9968028886505635e-15,23225.9375,1.4786055550785663e-09,0.058081766044584926,0.05808176604458498,-1593540517.3358343,-1593540514.9796164,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_C_DERIV,estimated_absolute_error,251,3.9968028886505635e-15,20767.28125,1.8736907636194872e-09,0.021575329891275672,0.021575329891275714,101434200.18679452,101434200.37685084,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_D_DERIV,k,251,3.9968028886505635e-15,9.237055564881302e-14,3.9323224019850544e-15,0.023821817777570826,0.02382181777757092,0.023821817777570826,0.02382181777757092,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_D_DERIV,a,251,3.9968028886505635e-15,7.146840492458159e-22,3.799053123030408e-15,0.023821817777570826,0.02382181777757092,9.057707899266595e-08,9.057707899266561e-08,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_D_DERIV,derivative,251,3.9968028886505635e-15,0.07122802734375,3.2537771560344465e-13,0.1881533088385408,0.1881533088385409,-218908744907.90094,-218908744907.97217,0
corrected nominal-vs-variant,5_Kmimic_2,SAB_IC_D_DERIV,estimated_absolute_error,251,3.9968028886505635e-15,0.07171630859375,1.964757570334016e-08,0.021575329891275672,0.021575329891275714,5609.291947960854,5609.291837751865,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,k,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,7.072023974217133e-06,7.072023974217133e-06,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,a,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,2.1579378632073532e-07,2.1579378632073532e-07,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,tau,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,0.1,0.1,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,C,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,-0.7464491040791104,-0.7464491040791104,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,D1,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,3.5519684669629252,3.5519684669629252,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,D2,251,0.0,0.0,,,,,,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,E,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,-8.880569429896277e-12,-8.880569429896277e-12,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,A1,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,10.676927549338641,10.676927549338641,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,A2,251,0.0,0.0,,,,,,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,Omega,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,0.017732396616615676,0.017732396616615676,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,Gamma1,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,1.4032008345298196e+21,1.4032008345298196e+21,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,pi_scaled,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,-2.777908585959169e-15,-2.777908585959169e-15,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,pi_velocity_scaled,251,0.0,0.2574546899728632,0.9990863205427187,33.20916586927272,33.20916586927272,0.2576901361566135,0.0002354461837503296,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,z,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,-3.535313959724616e-07,-3.535313959724616e-07,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,dz,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,-1.1923603358041818e-10,-1.1923603358041818e-10,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,delta_cdm,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,1.2501644966113477e-13,1.2501644966113477e-13,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,delta_baryon,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,1.2501644966113477e-13,1.2501644966113477e-13,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,delta_photon,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,1.6668859954817967e-13,1.6668859954817967e-13,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,adotoa,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,10.001805806710166,10.001805806710166,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,h0_Mpc,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,0.00023349486663870643,0.00023349486663870643,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,E_dot,251,0.0,0.0,,,,,,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_TRACE,ic_type,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,1.0,1.0,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_C_DERIV,k,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,7.072023974217133e-06,7.072023974217133e-06,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_C_DERIV,a,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,2.1579378632073532e-07,2.1579378632073532e-07,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_C_DERIV,derivative,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,-150205216.8633672,-150205216.8633672,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_C_DERIV,estimated_absolute_error,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,190536963.745024,190536963.745024,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_D_DERIV,k,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,7.072023974217133e-06,7.072023974217133e-06,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_D_DERIV,a,251,0.0,0.0,0.0,7.072023974217133e-06,7.072023974217133e-06,2.1579378632073532e-07,2.1579378632073532e-07,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_D_DERIV,derivative,251,0.0,364279489145783.1,0.999094078742808,33.20916586927272,33.20916586927272,-364609796911385.6,-330307765602.5117,0
stock-vs-corrected nominal,5_Kmimic_2,SAB_IC_D_DERIV,estimated_absolute_error,251,0.0,62184612277.0343,0.9990940787428101,33.20916586927272,33.20916586927272,62240997719.9375,56385442.90319824,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,k,251,3.3306690738754696e-15,3.552713678800501e-14,3.3700987792622296e-15,0.008750574099807732,0.008750574099807703,0.008750574099807732,0.008750574099807703,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,a,251,3.3306690738754696e-15,7.411538288475128e-22,3.8668343716296065e-15,0.017512000152143582,0.017512000152143523,1.232160436780617e-07,1.232160436780622e-07,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,tau,251,3.3306690738754696e-15,3.0531133177191805e-16,3.4298992649771606e-15,0.01300790993824798,0.013007909938247937,0.07687630101586394,0.0768763010158642,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,C,251,3.3306690738754696e-15,6.949358066776767e-08,1.0162957960990424e-06,0.22127089877359768,0.22127089877359762,0.022809789862988924,0.02280981304448247,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,D1,251,3.3306690738754696e-15,4.831690603168681e-13,1.0599552565876064e-14,0.014363168818856641,0.014363168818856594,0.8274652953536086,0.8274652953535998,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,D2,251,3.3306690738754696e-15,0.0,,,,,,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,E,251,3.3306690738754696e-15,1.1368683772161603e-12,1.2545141128043585e-14,0.014363168818856641,0.014363168818856594,-5.941654908269874e-06,-5.941654908269799e-06,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,A1,251,3.3306690738754696e-15,2.3305801732931286e-12,1.2680183251687715e-14,0.014363168818856641,0.014363168818856594,2.4865834565251888,2.486583456525157,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,A2,251,3.3306690738754696e-15,0.0,,,,,,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,Omega,251,3.3306690738754696e-15,4.336808689942018e-19,2.1651522845871044e-16,0.051739471335283824,0.0517394713352837,0.0020030040015264097,0.0020030040015264093,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,Gamma1,251,3.3306690738754696e-15,68719476736.0,2.0997398697583943e-14,0.014363168818856641,0.014363168818856594,6.741680816695083e+20,6.741680816694941e+20,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,pi_scaled,251,3.3306690738754696e-15,1.3669025950051794e-15,2.5324519907487637e-09,0.22127089877359768,0.22127089877359762,5.397545935712016e-07,5.39754592204299e-07,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,pi_velocity_scaled,251,3.3306690738754696e-15,9.066516912237255e-10,2.0821563639924365e-08,0.22127089877359768,0.22127089877359762,0.043543881088991016,0.043543880182339324,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,z,251,3.3306690738754696e-15,6.938893903907228e-17,3.5938638829808944e-15,0.008750574099807732,0.008750574099807703,-0.0004374381449305266,-0.000437438144930525,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,dz,251,3.3306690738754696e-15,8.775966064966667e-15,7.327985515300646e-10,0.21411942402075892,0.21411942402075887,-3.535584263546214e-07,-3.535584266137085e-07,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,delta_cdm,251,3.3306690738754696e-15,9.540979117872439e-18,6.63802305373764e-15,0.008750574099807732,0.008750574099807703,1.914047918477849e-07,1.9140479184778363e-07,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,delta_baryon,251,3.3306690738754696e-15,9.540979117872439e-18,6.63802305373764e-15,0.008750574099807732,0.008750574099807703,1.914047918477849e-07,1.9140479184778363e-07,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,delta_photon,251,3.3306690738754696e-15,1.214306433183765e-17,6.63802305373764e-15,0.008750574099807732,0.008750574099807703,2.5520638913037986e-07,2.5520638913037817e-07,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,adotoa,251,3.3306690738754696e-15,2.1316282072803006e-13,3.854205286121346e-15,0.017512000152143582,0.017512000152143523,17.513742752695787,17.51374275269572,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,h0_Mpc,251,3.3306690738754696e-15,0.0,0.0,6.9656075746110585e-06,6.96560757461106e-06,0.00023349486663870643,0.00023349486663870643,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,E_dot,251,3.3306690738754696e-15,0.0,,,,,,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,ic_type,251,3.3306690738754696e-15,0.0,0.0,6.9656075746110585e-06,6.96560757461106e-06,1.0,1.0,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_C_DERIV,k,251,3.3306690738754696e-15,3.552713678800501e-14,3.3700987792622296e-15,0.008750574099807732,0.008750574099807703,0.008750574099807732,0.008750574099807703,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_C_DERIV,a,251,3.3306690738754696e-15,7.411538288475128e-22,3.8668343716296065e-15,0.017512000152143582,0.017512000152143523,1.232160436780617e-07,1.232160436780622e-07,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_C_DERIV,derivative,251,3.3306690738754696e-15,5392.976806640625,1.5845371445645295e-08,0.22127089877359768,0.22127089877359762,-340350292521.7162,-340350287128.7394,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_C_DERIV,estimated_absolute_error,251,3.3306690738754696e-15,5749.7841796875,5.7915515125217153e-08,0.09254435322250006,0.09254435322249993,691460044.2015381,691460084.2478027,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_D_DERIV,k,251,3.3306690738754696e-15,3.552713678800501e-14,3.3700987792622296e-15,0.008750574099807732,0.008750574099807703,0.008750574099807732,0.008750574099807703,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_D_DERIV,a,251,3.3306690738754696e-15,7.411538288475128e-22,3.8668343716296065e-15,0.017512000152143582,0.017512000152143523,1.232160436780617e-07,1.232160436780622e-07,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_D_DERIV,derivative,251,3.3306690738754696e-15,4.96875,3.465040163643326e-13,0.1497561512452101,0.14975615124521002,-12748537462.691463,-12748537462.687046,0
stock nominal-vs-variant,5_Kmimic_3,SAB_IC_D_DERIV,estimated_absolute_error,251,3.3306690738754696e-15,10.015625,5.287685333785151e-09,0.06751419158756441,0.06751419158756426,48696.5560874939,48696.55634498596,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,k,251,3.3306690738754696e-15,3.552713678800501e-14,3.3700987792622296e-15,0.008750574099807732,0.008750574099807703,0.008750574099807732,0.008750574099807703,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,a,251,3.3306690738754696e-15,7.411538288475128e-22,3.8668343716296065e-15,0.017512000152143582,0.017512000152143523,1.232160436780617e-07,1.232160436780622e-07,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,tau,251,3.3306690738754696e-15,3.0531133177191805e-16,3.4298992649771606e-15,0.01300790993824798,0.013007909938247937,0.07687630101586394,0.0768763010158642,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,C,251,3.3306690738754696e-15,6.949358066776767e-08,1.0162957960990424e-06,0.22127089877359768,0.22127089877359762,0.022809789862988924,0.02280981304448247,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,D1,251,3.3306690738754696e-15,4.831690603168681e-13,1.0599552565876064e-14,0.014363168818856641,0.014363168818856594,0.8274652953536086,0.8274652953535998,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,D2,251,3.3306690738754696e-15,0.0,,,,,,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,E,251,3.3306690738754696e-15,1.1368683772161603e-12,1.2545141128043585e-14,0.014363168818856641,0.014363168818856594,-5.941654908269874e-06,-5.941654908269799e-06,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,A1,251,3.3306690738754696e-15,2.3305801732931286e-12,1.2680183251687715e-14,0.014363168818856641,0.014363168818856594,2.4865834565251888,2.486583456525157,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,A2,251,3.3306690738754696e-15,0.0,,,,,,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,Omega,251,3.3306690738754696e-15,4.336808689942018e-19,2.1651522845871044e-16,0.051739471335283824,0.0517394713352837,0.0020030040015264097,0.0020030040015264093,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,Gamma1,251,3.3306690738754696e-15,68719476736.0,2.0997398697583943e-14,0.014363168818856641,0.014363168818856594,6.741680816695083e+20,6.741680816694941e+20,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,pi_scaled,251,3.3306690738754696e-15,1.3669025950051794e-15,2.5324519907487637e-09,0.22127089877359768,0.22127089877359762,5.397545935712016e-07,5.39754592204299e-07,0
corrected nominal-vs-variant,5_Kmimic_3,SAB_IC_TRACE,pi_velocity_scaled,251,3.3306690738754696e-15,9.065940637098535e-10,2.0825682286095137e-08,0.22127089877359768,0.22127089877359762,0.04353250238121451,0.04353250147462045,0
