arm,file,line,column,coordinate,reference,candidate,absolute_error,allowed,bound_fraction
stock-trace,5_Kmimic_2_totCls.dat,3279,2,3279.0,714.078,713.871,0.20699999999999363,0.1714078,1.2076463264798547
stock-trace,5_Kmimic_2_totCls.dat,3280,2,3280.0,713.057,712.851,0.20600000000001728,0.1713057,1.2025285790257842
stock-trace,5_Kmimic_2_totCls.dat,3281,2,3281.0,712.027,711.821,0.20600000000001728,0.1712027,1.2032520515156435
stock-trace,5_Kmimic_2_totCls.dat,3282,2,3282.0,710.987,710.781,0.20600000000001728,0.1710987,1.2039834317853806
stock-trace,5_Kmimic_2_totCls.dat,3283,2,3283.0,709.936,709.731,0.20500000000004093,0.17099360000000002,1.1988752795428654
stock-trace,5_Kmimic_2_totCls.dat,3284,2,3284.0,708.874,708.669,0.20500000000004093,0.17088740000000002,1.1996203347937935
stock-trace,5_Kmimic_2_totCls.dat,3285,2,3285.0,707.801,707.597,0.20400000000006457,0.17078010000000002,1.194518565102518
stock-trace,5_Kmimic_2_totCls.dat,3286,2,3286.0,706.715,706.511,0.20400000000006457,0.17067150000000003,1.1952786493355043
stock-trace,5_Kmimic_2_totCls.dat,3287,2,3287.0,705.616,705.414,0.20199999999999818,0.1705616,1.1843228487537534
stock-trace,5_Kmimic_2_totCls.dat,3288,2,3288.0,704.504,704.303,0.20100000000002183,0.1704504,1.1792286788415975
stock-trace,5_Kmimic_2_totCls.dat,3289,2,3289.0,703.378,703.178,0.20000000000004547,0.1703378,1.1741375079403717
stock-trace,5_Kmimic_2_totCls.dat,3290,2,3290.0,702.238,702.039,0.19900000000006912,0.1702238,1.169049216384954
stock-trace,5_Kmimic_2_totCls.dat,3291,2,3291.0,701.084,700.886,0.19799999999997908,0.1701084,1.163963684332926
stock-trace,5_Kmimic_2_totCls.dat,3292,2,3292.0,699.913,699.717,0.19600000000002638,0.1699913,1.1530001829506944
stock-trace,5_Kmimic_2_totCls.dat,3293,2,3293.0,698.727,698.533,0.19399999999995998,0.1698727,1.1420316507594217
stock-trace,5_Kmimic_2_totCls.dat,3294,2,3294.0,697.525,697.332,0.19299999999998363,0.1697525,1.1369493821886785
stock-trace,5_Kmimic_2_totCls.dat,3295,2,3295.0,696.306,696.115,0.19100000000003092,0.16963060000000002,1.1259760915779988
stock-trace,5_Kmimic_2_totCls.dat,3296,2,3296.0,695.069,694.88,0.18899999999996453,0.16950690000000002,1.1149988584533403
stock-trace,5_Kmimic_2_totCls.dat,3297,2,3297.0,693.815,693.628,0.18700000000001182,0.16938150000000002,1.104016672422973
stock-trace,5_Kmimic_2_totCls.dat,3298,2,3298.0,692.542,692.357,0.18500000000005912,0.16925420000000002,1.0930304831434559
stock-trace,5_Kmimic_2_totCls.dat,3299,2,3299.0,691.25,691.068,0.18200000000001637,0.16912500000000003,1.0761271249077093
stock-trace,5_Kmimic_2_totCls.dat,3300,2,3300.0,689.939,689.759,0.17999999999994998,0.1689939,1.0651272028159002
stock-trace,5_Kmimic_2_totCls.dat,3301,2,3301.0,688.608,688.43,0.17799999999999727,0.1688608,1.0541226856677053
stock-trace,5_Kmimic_2_totCls.dat,3302,2,3302.0,687.257,687.082,0.17499999999995453,0.1687257,1.0371863918771977
stock-trace,5_Kmimic_2_totCls.dat,3303,2,3303.0,685.887,685.714,0.17299999999988813,0.1685887,1.0261660479017165
stock-trace,5_Kmimic_2_totCls.dat,3304,2,3304.0,684.496,684.327,0.16899999999998272,0.1684496,1.003267446167772
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1906,2,1906.0,603.752,603.913,0.1610000000000582,0.1603752,1.0038958641988176
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1907,2,1907.0,604.0,604.161,0.16099999999994452,0.16040000000000001,1.0037406483787064
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1908,2,1908.0,604.262,604.423,0.1610000000000582,0.16042620000000002,1.0035767225057888
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1909,2,1909.0,604.539,604.7,0.1610000000000582,0.1604539,1.0034034697820258
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1910,2,1910.0,604.829,604.991,0.16200000000003456,0.1604829,1.0094533436274802
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1911,2,1911.0,605.132,605.294,0.16200000000003456,0.1605132,1.0092627896025659
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1912,2,1912.0,605.449,605.612,0.16300000000001091,0.1605449,1.0152922951773051
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1913,2,1913.0,605.779,605.942,0.16300000000001091,0.1605779,1.0150836447606484
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1914,2,1914.0,606.123,606.286,0.16299999999989723,0.1606123,1.014866233780957
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1915,2,1915.0,606.481,606.644,0.16300000000001091,0.16064810000000002,1.014640073552136
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1916,2,1916.0,606.851,607.015,0.16399999999998727,0.16068510000000003,1.0206297908143769
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1917,2,1917.0,607.235,607.399,0.16399999999998727,0.16072350000000002,1.0203859423170056
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1918,2,1918.0,607.632,607.796,0.16400000000010095,0.1607632,1.0201339610066293
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1919,2,1919.0,608.043,608.207,0.16399999999998727,0.1608043,1.0198732247830888
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1920,2,1920.0,608.466,608.631,0.16499999999996362,0.1608466,1.0258221187141265
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1921,2,1921.0,608.902,609.067,0.16499999999996362,0.1608902,1.0255441288528675
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1922,2,1922.0,609.351,609.517,0.16600000000005366,0.1609351,1.03147169262674
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1923,2,1923.0,609.812,609.979,0.16700000000003,0.16098120000000002,1.0373882167609012
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1924,2,1924.0,610.288,610.454,0.16599999999993997,0.1610288,1.0308714962785537
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1925,2,1925.0,610.775,610.941,0.16600000000005366,0.1610775,1.0305598236876885
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1926,2,1926.0,611.274,611.441,0.16700000000003,0.1611274,1.0364469357789552
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1927,2,1927.0,611.786,611.953,0.16700000000003,0.1611786,1.0361176980072417
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1928,2,1928.0,612.31,612.478,0.16800000000000637,0.161231,1.0419832414362395
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1929,2,1929.0,612.846,613.014,0.16800000000000637,0.1612846,1.0416369572792838
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1930,2,1930.0,613.394,613.563,0.16899999999998272,0.16133940000000002,1.0474812723983273
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1931,2,1931.0,613.954,614.123,0.1690000000000964,0.1613954,1.047117823680826
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1932,2,1932.0,614.525,614.694,0.16899999999998272,0.1614525,1.046747495393275
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1933,2,1933.0,615.108,615.278,0.17000000000007276,0.1615108,1.0525611909548633
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1934,2,1934.0,615.702,615.872,0.16999999999995907,0.1615702,1.052174225197215
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1935,2,1935.0,616.308,616.478,0.16999999999995907,0.16163080000000002,1.0517797350502445
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1936,2,1936.0,616.924,617.094,0.17000000000007276,0.16169240000000001,1.051379038223644
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1937,2,1937.0,617.551,617.722,0.17099999999993543,0.1617551,1.0571536847984107
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1938,2,1938.0,618.189,618.36,0.1710000000000491,0.1618189,1.0567368830220025
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1939,2,1939.0,618.838,619.009,0.1710000000000491,0.16188380000000002,1.0563132320840571
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1940,2,1940.0,619.496,619.668,0.17200000000002547,0.1619496,1.0620588133593751
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1941,2,1941.0,620.165,620.337,0.17200000000002547,0.1620165,1.0616202670717207
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1942,2,1942.0,620.843,621.016,0.17300000000000182,0.16208430000000001,1.067345819428543
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1943,2,1943.0,621.532,621.705,0.17300000000000182,0.1621532,1.0668922969142873
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1944,2,1944.0,622.23,622.403,0.17300000000000182,0.162223,1.0664332431282975
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1945,2,1945.0,622.937,623.11,0.17300000000000182,0.1622937,1.0659686728443667
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1946,2,1946.0,623.653,623.827,0.17399999999997817,0.16236530000000002,1.0716575524448768
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1947,2,1947.0,624.379,624.553,0.17399999999997817,0.16243790000000002,1.0711785857855718
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1948,2,1948.0,625.113,625.287,0.17399999999997817,0.16251130000000003,1.070694776301575
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1949,2,1949.0,625.855,626.03,0.17499999999995453,0.1625855,1.0763567476801716
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1950,2,1950.0,626.605,626.78,0.17499999999995453,0.1626605,1.0758604578244535
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1951,2,1951.0,627.364,627.539,0.17499999999995453,0.1627364,1.0753586782057027
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1952,2,1952.0,628.13,628.306,0.17600000000004457,0.162813,1.080994760860893
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1953,2,1953.0,628.904,629.08,0.17600000000004457,0.1628904,1.0804811087703423
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1954,2,1954.0,629.686,629.862,0.17599999999993088,0.16296860000000002,1.0799626431099663
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1955,2,1955.0,630.475,630.652,0.17700000000002092,0.1630475,1.0855732225273058
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1956,2,1956.0,631.271,631.448,0.17700000000002092,0.16312710000000002,1.0850435028883667
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1957,2,1957.0,632.075,632.252,0.17699999999990723,0.1632075,1.0845089839615656
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1958,2,1958.0,632.885,633.063,0.17799999999999727,0.1632885,1.09009513835939
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1959,2,1959.0,633.703,633.881,0.17799999999999727,0.16337030000000002,1.0895493244487966
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1960,2,1960.0,634.527,634.706,0.17899999999997362,0.1634527,1.0951180372057092
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1961,2,1961.0,635.358,635.537,0.1790000000000873,0.1635358,1.094561557775651
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1962,2,1962.0,636.194,636.374,0.18000000000006366,0.1636194,1.1001140451564035
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1963,2,1963.0,637.038,637.218,0.17999999999994998,0.1637038,1.0995468645196382
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1964,2,1964.0,637.887,638.067,0.18000000000006366,0.1637887,1.0989769135481486
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1965,2,1965.0,638.741,638.922,0.18100000000004002,0.16387410000000002,1.1045064473277961
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1966,2,1966.0,639.602,639.783,0.18100000000004002,0.1639602,1.1039264406852396
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1967,2,1967.0,640.468,640.649,0.18100000000004002,0.1640468,1.1033436799744953
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1968,2,1968.0,641.338,641.52,0.18200000000001637,0.1641338,1.108851437059377
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1969,2,1969.0,642.215,642.397,0.18200000000001637,0.16422150000000002,1.1082592717763287
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1970,2,1970.0,643.095,643.278,0.18299999999999272,0.1643095,1.113751791588391
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1971,2,1971.0,643.981,644.164,0.18299999999999272,0.1643981,1.1131515510215308
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1972,2,1972.0,644.871,645.055,0.18399999999996908,0.1644871,1.1186287556894678
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1973,2,1973.0,645.765,645.949,0.18399999999996908,0.16457650000000001,1.1180211026481246
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1974,2,1974.0,646.664,646.848,0.18399999999996908,0.1646664,1.1174107164544138
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1975,2,1975.0,647.567,647.751,0.18399999999996908,0.1647567,1.116798284986098
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1976,2,1976.0,648.473,648.658,0.18500000000005912,0.1648473,1.1222507132361834
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1977,2,1977.0,649.382,649.567,0.18500000000005912,0.1649382,1.1216322234634495
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1978,2,1978.0,650.295,650.481,0.18600000000003547,0.1650295,1.1270712206001683
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1979,2,1979.0,651.21,651.396,0.18599999999992178,0.16512100000000002,1.1264466663835717
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1980,2,1980.0,652.129,652.315,0.18600000000003547,0.1652129,1.125820078214446
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1981,2,1981.0,653.05,653.237,0.18700000000001182,0.165305,1.1312422491758374
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1982,2,1982.0,653.974,654.161,0.18699999999989814,0.16539740000000003,1.1306102756143572
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1983,2,1983.0,654.9,655.088,0.18799999999998818,0.16549000000000003,1.13602030334152
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1984,2,1984.0,655.828,656.016,0.18799999999998818,0.1655828,1.135383626801746
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1985,2,1985.0,656.759,656.947,0.18799999999998818,0.16567590000000001,1.1347456087456784
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1986,2,1986.0,657.691,657.879,0.18799999999998818,0.1657691,1.1341076231938774
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1987,2,1987.0,658.624,658.814,0.18999999999994088,0.16586240000000002,1.14552785923718
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1988,2,1988.0,659.56,659.749,0.18900000000007822,0.165956,1.138856082335548
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1989,2,1989.0,660.495,660.685,0.18999999999994088,0.16604950000000002,1.144237110018042
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1990,2,1990.0,661.433,661.623,0.19000000000005457,0.1661433,1.1435911047875815
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1991,2,1991.0,662.371,662.562,0.19100000000003092,0.16623710000000003,1.1489613329397041
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1992,2,1992.0,663.31,663.501,0.19100000000003092,0.166331,1.1483127017815735
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1993,2,1993.0,664.248,664.44,0.19200000000000728,0.1664248,1.153674212016522
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1994,2,1994.0,665.188,665.38,0.19200000000000728,0.16651880000000002,1.153022961971905
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1995,2,1995.0,666.127,666.319,0.19200000000000728,0.1666127,1.1523731384222649
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1996,2,1996.0,667.066,667.259,0.19299999999998363,0.1667066,1.1577226096626265
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1997,2,1997.0,668.005,668.198,0.19299999999998363,0.16680050000000002,1.1570708720896137
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1998,2,1998.0,668.943,669.136,0.19299999999998363,0.1668943,1.1564205607979638
d2-fix-trace,5_Kmimic_1_lensedCls.dat,1999,2,1999.0,669.881,670.075,0.19400000000007367,0.1669881,1.1617594307622738
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2000,2,2000.0,670.817,671.011,0.19399999999995998,0.1670817,1.1611086073457475
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2001,2,2001.0,671.753,671.948,0.19499999999993634,0.16717530000000003,1.1664402576214088
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2002,2,2002.0,672.688,672.882,0.19399999999995998,0.1672688,1.1598098390133724
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2003,2,2003.0,673.62,673.816,0.19600000000002638,0.167362,1.1711141119252062
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2004,2,2004.0,674.552,674.748,0.19600000000002638,0.16745520000000003,1.1704623087251178
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2005,2,2005.0,675.482,675.678,0.19600000000002638,0.1675482,1.1698126270531486
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2006,2,2006.0,676.409,676.606,0.19700000000000273,0.1676409,1.175130889896217
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2007,2,2007.0,677.334,677.531,0.19700000000000273,0.1677334,1.174482840030684
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2008,2,2008.0,678.257,678.454,0.19700000000000273,0.16782570000000002,1.1738369034063478
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2009,2,2009.0,679.177,679.375,0.19799999999997908,0.1679177,1.1791490712413228
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2010,2,2010.0,680.094,680.292,0.19799999999997908,0.16800940000000003,1.1785054883832633
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2011,2,2011.0,681.008,681.206,0.19799999999997908,0.1681008,1.1778647097454569
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2012,2,2012.0,681.918,682.117,0.19899999999995543,0.1681918,1.1831730203253394
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2013,2,2013.0,682.824,683.024,0.20000000000004547,0.1682824,1.1884784148552996
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2014,2,2014.0,683.728,683.927,0.19900000000006912,0.1683728,1.1819011146697633
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2015,2,2015.0,684.627,684.827,0.20000000000004547,0.16846270000000002,1.187206426111213
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2016,2,2016.0,685.521,685.722,0.20100000000002183,0.1685521,1.192509615721322
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2017,2,2017.0,686.413,686.613,0.20000000000004547,0.1686413,1.1859491121098182
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2018,2,2018.0,687.299,687.5,0.20100000000002183,0.1687299,1.1912530025799923
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2019,2,2019.0,688.181,688.383,0.20199999999999818,0.16881810000000003,1.1965541609578485
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2020,2,2020.0,689.058,689.26,0.20199999999999818,0.1689058,1.195932880931254
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2021,2,2021.0,689.931,690.133,0.20199999999999818,0.1689931,1.1953150749941754
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2022,2,2022.0,690.799,691.002,0.20299999999997453,0.1690799,1.2006158035341548
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2023,2,2023.0,691.662,691.865,0.20299999999997453,0.16916620000000002,1.200003310353809
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2024,2,2024.0,692.52,692.724,0.20400000000006457,0.169252,1.2053033346729407
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2025,2,2025.0,693.373,693.577,0.2039999999999509,0.16933730000000002,1.2046961892031516
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2026,2,2026.0,694.219,694.424,0.20499999999992724,0.16942190000000001,1.2099970546896666
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2027,2,2027.0,695.06,695.265,0.20500000000004093,0.169506,1.2093967175205653
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2028,2,2028.0,695.896,696.101,0.20500000000004093,0.1695896,1.208800539655975
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2029,2,2029.0,696.725,696.931,0.20600000000001728,0.1696725,1.2141036408375976
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2030,2,2030.0,697.549,697.755,0.20600000000001728,0.1697549,1.213514307981786
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2031,2,2031.0,698.366,698.573,0.20699999999999363,0.1698366,1.2188185585438807
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2032,2,2032.0,699.178,699.385,0.20699999999999363,0.1699178,1.218236111814028
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2033,2,2033.0,699.982,700.189,0.20699999999999363,0.1699982,1.2176599516935689
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2034,2,2034.0,700.781,700.988,0.20700000000010732,0.1700781,1.2170879143176419
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2035,2,2035.0,701.572,701.781,0.20899999999994634,0.1701572,1.2282759706903166
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2036,2,2036.0,702.358,702.566,0.20800000000008367,0.1702358,1.2218346552257733
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2037,2,2037.0,703.135,703.344,0.20900000000006003,0.1703135,1.2271487580259934
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2038,2,2038.0,703.907,704.116,0.20899999999994634,0.1703907,1.2265927659194213
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2039,2,2039.0,704.671,704.881,0.2099999999999227,0.1704671,1.2319092657757578
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2040,2,2040.0,705.428,705.638,0.21000000000003638,0.1705428,1.2313624497782163
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2041,2,2041.0,706.177,706.387,0.2099999999999227,0.1706177,1.230821890108252
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2042,2,2042.0,706.918,707.129,0.21100000000001273,0.1706918,1.2361460831745446
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2043,2,2043.0,707.653,707.864,0.21100000000001273,0.1707653,1.2356140269715963
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2044,2,2044.0,708.379,708.591,0.21199999999998909,0.17083790000000001,1.2409424372460038
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2045,2,2045.0,709.099,709.311,0.21199999999998909,0.1709099,1.240419659715377
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2046,2,2046.0,709.81,710.023,0.21300000000007913,0.170981,1.2457524520272962
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2047,2,2047.0,710.513,710.726,0.21299999999996544,0.17105130000000002,1.2452404629486324
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2048,2,2048.0,711.209,711.422,0.21300000000007913,0.17112090000000002,1.2447339863224136
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2049,2,2049.0,711.896,712.11,0.21400000000005548,0.1711896,1.250075939192892
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2050,2,2050.0,712.576,712.79,0.2139999999999418,0.1712576,1.24957958070148
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2051,2,2051.0,713.247,713.462,0.21500000000003183,0.1713247,1.254927047880614
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2052,2,2052.0,713.91,714.125,0.21500000000003183,0.17139100000000002,1.2544415984505126
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2053,2,2053.0,714.565,714.78,0.21499999999991815,0.1714565,1.2539623752958804
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2054,2,2054.0,715.212,715.427,0.21500000000003183,0.1715212,1.2534893645801908
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2055,2,2055.0,715.85,716.066,0.21600000000000819,0.17158500000000002,1.258851298190449
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2056,2,2056.0,716.481,716.698,0.21699999999998454,0.17164810000000003,1.2642144014409977
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2057,2,2057.0,717.104,717.321,0.21699999999998454,0.1717104,1.26375571893132
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2058,2,2058.0,717.72,717.937,0.21699999999998454,0.171772,1.2633025172902717
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2059,2,2059.0,718.328,718.546,0.21800000000007458,0.1718328,1.2686751307088902
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2060,2,2060.0,718.929,719.147,0.21800000000007458,0.17189290000000002,1.2682315558122212
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2061,2,2061.0,719.522,719.74,0.2179999999999609,0.1719522,1.2677941893151754
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2062,2,2062.0,720.108,720.327,0.21900000000005093,0.17201080000000002,1.2731758703526226
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2063,2,2063.0,720.687,720.907,0.22000000000002728,0.17206870000000002,1.2785590871554633
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2064,2,2064.0,721.259,721.479,0.22000000000002728,0.1721259,1.278134202929526
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2065,2,2065.0,721.825,722.045,0.2199999999999136,0.17218250000000002,1.2777140534021376
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2066,2,2066.0,722.384,722.604,0.22000000000002728,0.1722384,1.2772993711043952
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2067,2,2067.0,722.936,723.156,0.2199999999999136,0.17229360000000002,1.2768901456578396
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2068,2,2068.0,723.482,723.703,0.22100000000000364,0.1723482,1.2822878335834296
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2069,2,2069.0,724.021,724.242,0.22100000000000364,0.1724021,1.2818869375721271
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2070,2,2070.0,724.554,724.776,0.22199999999998,0.1724554,1.28728935133362
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2071,2,2071.0,725.081,725.304,0.22299999999995634,0.1725081,1.29269292282482
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2072,2,2072.0,725.602,725.825,0.22300000000007003,0.1725602,1.2923026283005585
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2073,2,2073.0,726.117,726.34,0.22300000000007003,0.1726117,1.2919170600838183
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2074,2,2074.0,726.626,726.85,0.22400000000004638,0.1726626,1.2973278521234268
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2075,2,2075.0,727.13,727.354,0.22400000000004638,0.172713,1.2969492742297706
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2076,2,2076.0,727.627,727.852,0.22500000000002274,0.1727627,1.3023644571427904
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2077,2,2077.0,728.12,728.345,0.22500000000002274,0.17281200000000002,1.3019929171586622
d2-fix-trace,5_Kmimic_1_lensedCls.dat,2078,2,2078.0,728.606,728.832,0.2259999999999991,0.1728606,1.3074118682915545
